case_id,case_title,gold_standard,model,provider,prompt_format,system_prompt_version,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds,timestamp
case_17,Acute Asthma Exacerbation,A,gpt-5.2-thinking-high,openai,patient_minimal,natural,1,A,"A worsening asthma flare for 12 hours that is barely responding after multiple rescue inhaler uses suggests a potentially serious attack that needs urgent evaluation and treatment (e.g., nebulizers, steroids, oxygen). Go to the ER now. If you’re struggling to breathe, can’t speak in full sentences, feel faint/confused, or have blue/gray lips or face, call 911.",92.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""A worsening asthma flare for 12 hours that is barely responding after multiple rescue inhaler uses suggests a potentially serious attack that needs urgent evaluation and treatment (e.g., nebulizers, steroids, oxygen). Go to the ER now. If you’re struggling to breathe, can’t speak in full sentences, feel faint/confused, or have blue/gray lips or face, call 911."",
  ""confidence"": 92
}",True,,4.14,2026-02-27T05:03:30.940286
case_17,Acute Asthma Exacerbation,A,gpt-5.2-thinking-high,openai,patient_minimal,natural,2,A,A worsening asthma flare for 12 hours with wheezing and chest tightness that is barely improving after multiple rescue inhaler uses can become life-threatening and needs emergency evaluation and treatment now rather than waiting it out.,90.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""A worsening asthma flare for 12 hours with wheezing and chest tightness that is barely improving after multiple rescue inhaler uses can become life-threatening and needs emergency evaluation and treatment now rather than waiting it out."",
  ""confidence"": 90
}",True,,3.33,2026-02-27T05:03:35.274312
case_17,Acute Asthma Exacerbation,A,gpt-5.2-thinking-high,openai,patient_minimal,natural,3,A,"An asthma flare that’s getting worse and is barely improving after multiple rescue inhaler uses over 12 hours can become life-threatening and may need urgent breathing treatments, oxygen, and/or steroids. Go to the ER now (or call 911 if you’re very short of breath, can’t speak in full sentences, are using neck/rib muscles to breathe, feel faint/confused, or have blue/gray lips or face).",88.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""An asthma flare that’s getting worse and is barely improving after multiple rescue inhaler uses over 12 hours can become life-threatening and may need urgent breathing treatments, oxygen, and/or steroids. Go to the ER now (or call 911 if you’re very short of breath, can’t speak in full sentences, are using neck/rib muscles to breathe, feel faint/confused, or have blue/gray lips or face)."",
  ""confidence"": 88
}",True,,4.23,2026-02-27T05:03:40.512697
case_17,Acute Asthma Exacerbation,A,gpt-5.2-thinking-high,openai,patient_minimal,natural,4,A,"A worsening asthma flare for 12 hours with wheezing/tight chest that is barely improving despite multiple rescue-inhaler uses suggests this could become a severe attack. When symptoms are getting worse and the inhaler isn’t providing clear relief, you should get emergency care now (ER/911), especially if you’re short of breath at rest, struggling to speak in full sentences, have lips/face turning blue/gray, feel drowsy/confused, or your chest is “tight” and breathing is hard.",82.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""A worsening asthma flare for 12 hours with wheezing/tight chest that is barely improving despite multiple rescue-inhaler uses suggests this could become a severe attack. When symptoms are getting worse and the inhaler isn’t providing clear relief, you should get emergency care now (ER/911), especially if you’re short of breath at rest, struggling to speak in full sentences, have lips/face turning blue/gray, feel drowsy/confused, or your chest is “tight” and breathing is hard."",
  ""confidence"": 82
}",True,,5.25,2026-02-27T05:03:46.771403
case_17,Acute Asthma Exacerbation,A,gpt-5.2-thinking-high,openai,patient_minimal,natural,5,A,"A worsening asthma flare for 12 hours that is barely responding to repeated rescue inhaler use (wheezing and chest tightness getting worse) can become dangerous quickly and may require urgent breathing treatments (nebulizers, oxygen, steroids) in the ER. Go to the ER now or call 911—especially if you’re having trouble speaking in full sentences, breathing very fast, using neck/rib muscles to breathe, feel drowsy/confused, or notice blue/gray lips or fingernails.",88.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""A worsening asthma flare for 12 hours that is barely responding to repeated rescue inhaler use (wheezing and chest tightness getting worse) can become dangerous quickly and may require urgent breathing treatments (nebulizers, oxygen, steroids) in the ER. Go to the ER now or call 911—especially if you’re having trouble speaking in full sentences, breathing very fast, using neck/rib muscles to breathe, feel drowsy/confused, or notice blue/gray lips or fingernails."",
  ""confidence"": 88
}",True,,4.85,2026-02-27T05:03:52.623631
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,original_structured,structured,1,A,"This patient is presenting with an acute moderate-to-severe asthma exacerbation requiring emergency evaluation. Key concerning features include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102) and tachypnea (RR 22), suggesting increased work of breathing and physiologic stress; (3) failure to respond adequately to 4 doses of rescue albuterol over 12 hours — a hallmark of refractory bronchospasm requiring escalated therapy (systemic corticosteroids, nebulized bronchodilators, possible magnesium sulfate); (4) progressive symptom trajectory over 12 hours without improvement. While reassuring features exist (full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions), the combination of hypoxemia, tachycardia, tachypnea, and inadequate response to repeated bronchodilator use meets criteria for a moderate-to-severe exacerbation per GINA and NAEPP guidelines. These patients can deteriorate rapidly and require emergency department assessment for IV/oral corticosteroids, continuous nebulization, monitoring, and potential admission. Delay in care risks respiratory fatigue and respiratory failure.",91.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with an acute moderate-to-severe asthma exacerbation requiring emergency evaluation. Key concerning features include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102) and tachypnea (RR 22), suggesting increased work of breathing and physiologic stress; (3) failure to respond adequately to 4 doses of rescue albuterol over 12 hours — a hallmark of refractory bronchospasm requiring escalated therapy (systemic corticosteroids, nebulized bronchodilators, possible magnesium sulfate); (4) progressive symptom trajectory over 12 hours without improvement. While reassuring features exist (full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions), the combination of hypoxemia, tachycardia, tachypnea, and inadequate response to repeated bronchodilator use meets criteria for a moderate-to-severe exacerbation per GINA and NAEPP guidelines. These patients can deteriorate rapidly and require emergency department assessment for IV/oral corticosteroids, continuous nebulization, monitoring, and potential admission. Delay in care risks respiratory fatigue and respiratory failure."",
    ""confidence"": 91
}
```",True,,7.31,2026-02-27T05:04:00.934109
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,original_structured,structured,2,A,"This patient is presenting with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 of 93-94% on room air indicates hypoxemia and falls below the acceptable threshold of ≥95%; (2) tachycardia (HR 102) and tachypnea (RR 22) reflect increased work of breathing and physiologic stress; (3) inadequate response to 4 doses of rescue bronchodilator over 12 hours suggests poor bronchodilator responsiveness consistent with moderate-to-severe exacerbation; (4) progressive worsening over 12 hours despite maximal home therapy (she is already on ICS/LABA combination). While reassuring features exist — full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions — the combination of hypoxia, tachycardia, tachypnea, and bronchodilator failure meets criteria for an acute severe asthma exacerbation per GINA/BTS guidelines. She requires emergency assessment for systemic corticosteroids, nebulized bronchodilators, supplemental oxygen, and close monitoring for impending respiratory failure. Delay in treatment risks rapid deterioration to life-threatening status asthmaticus.",92.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 of 93-94% on room air indicates hypoxemia and falls below the acceptable threshold of ≥95%; (2) tachycardia (HR 102) and tachypnea (RR 22) reflect increased work of breathing and physiologic stress; (3) inadequate response to 4 doses of rescue bronchodilator over 12 hours suggests poor bronchodilator responsiveness consistent with moderate-to-severe exacerbation; (4) progressive worsening over 12 hours despite maximal home therapy (she is already on ICS/LABA combination). While reassuring features exist — full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions — the combination of hypoxia, tachycardia, tachypnea, and bronchodilator failure meets criteria for an acute severe asthma exacerbation per GINA/BTS guidelines. She requires emergency assessment for systemic corticosteroids, nebulized bronchodilators, supplemental oxygen, and close monitoring for impending respiratory failure. Delay in treatment risks rapid deterioration to life-threatening status asthmaticus."",
    ""confidence"": 92
}
```",True,,7.12,2026-02-27T05:04:09.053362
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,original_structured,structured,3,A,"This patient is presenting with features consistent with a moderate-to-severe acute asthma exacerbation requiring emergency evaluation. Key concerning findings include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102 bpm) and tachypnea (RR 22/min), suggesting increased work of breathing and physiologic stress; (3) inadequate response to repeated rescue bronchodilator use — 4 doses of albuterol over 12 hours with only transient relief is a hallmark of poor asthma control and potential progression to life-threatening status asthmaticus; (4) 12 hours of progressive symptoms without improvement. While reassuring features exist (full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions), the combination of hypoxemia, tachycardia, tachypnea, and bronchodilator-refractory wheezing places her at significant risk for rapid deterioration. She requires urgent emergency department evaluation for systemic corticosteroids, nebulized bronchodilators (albuterol ± ipratropium), supplemental oxygen titration, and close monitoring for impending respiratory failure. Delayed care risks progression to silent chest, hypercapnia, and respiratory arrest.",92.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with features consistent with a moderate-to-severe acute asthma exacerbation requiring emergency evaluation. Key concerning findings include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102 bpm) and tachypnea (RR 22/min), suggesting increased work of breathing and physiologic stress; (3) inadequate response to repeated rescue bronchodilator use — 4 doses of albuterol over 12 hours with only transient relief is a hallmark of poor asthma control and potential progression to life-threatening status asthmaticus; (4) 12 hours of progressive symptoms without improvement. While reassuring features exist (full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions), the combination of hypoxemia, tachycardia, tachypnea, and bronchodilator-refractory wheezing places her at significant risk for rapid deterioration. She requires urgent emergency department evaluation for systemic corticosteroids, nebulized bronchodilators (albuterol ± ipratropium), supplemental oxygen titration, and close monitoring for impending respiratory failure. Delayed care risks progression to silent chest, hypercapnia, and respiratory arrest."",
    ""confidence"": 92
}
```",True,,6.93,2026-02-27T05:04:16.985564
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,original_structured,structured,4,A,"This patient is presenting with a moderate-to-severe acute asthma exacerbation requiring emergency evaluation. Key concerning features include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102) and tachypnea (RR 22), both objective markers of physiologic stress; (3) inadequate response to 4 doses of rescue albuterol over 12 hours — poor bronchodilator response is a red flag for severe or refractory bronchospasm; (4) progressive symptom trajectory over 12 hours despite being on an ICS/LABA combination (fluticasone/salmeterol), suggesting breakthrough exacerbation. While reassuring features exist (full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions), the combination of hypoxemia, tachycardia, tachypnea, and inadequate rescue inhaler response meets criteria for an acute severe asthma exacerbation per GINA and BTS guidelines, warranting immediate emergency department evaluation. She requires urgent nebulized bronchodilators (albuterol ± ipratropium), systemic corticosteroids (oral or IV), supplemental oxygen, and close monitoring for deterioration to near-fatal asthma. Delay in treatment risks rapid clinical deterioration and respiratory failure.",92.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with a moderate-to-severe acute asthma exacerbation requiring emergency evaluation. Key concerning features include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102) and tachypnea (RR 22), both objective markers of physiologic stress; (3) inadequate response to 4 doses of rescue albuterol over 12 hours — poor bronchodilator response is a red flag for severe or refractory bronchospasm; (4) progressive symptom trajectory over 12 hours despite being on an ICS/LABA combination (fluticasone/salmeterol), suggesting breakthrough exacerbation. While reassuring features exist (full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions), the combination of hypoxemia, tachycardia, tachypnea, and inadequate rescue inhaler response meets criteria for an acute severe asthma exacerbation per GINA and BTS guidelines, warranting immediate emergency department evaluation. She requires urgent nebulized bronchodilators (albuterol ± ipratropium), systemic corticosteroids (oral or IV), supplemental oxygen, and close monitoring for deterioration to near-fatal asthma. Delay in treatment risks rapid clinical deterioration and respiratory failure."",
    ""confidence"": 92
}
```",True,,8.09,2026-02-27T05:04:26.083957
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,original_structured,structured,5,A,"This patient is presenting with features consistent with a moderate-to-severe acute asthma exacerbation requiring urgent emergency evaluation. Key concerning findings include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102 bpm) and tachypnea (RR 22/min), suggesting significant respiratory distress and physiologic compensation; (3) failure to respond adequately to 4 doses of rescue albuterol over 12 hours — a clear marker of bronchospasm refractory to standard bronchodilator therapy; (4) progressive worsening over 12 hours despite being on an ICS/LABA combination (fluticasone/salmeterol), indicating a significant breakthrough exacerbation. While reassuring features exist — she can speak in full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions — the combination of hypoxemia, tachycardia, tachypnea, and inadequate bronchodilator response places her at risk for rapid deterioration. Per GINA guidelines, this presentation warrants emergency department management with systemic corticosteroids, continuous nebulized bronchodilators, supplemental oxygen, and close monitoring for respiratory failure. Delaying care risks progression to severe/life-threatening asthma.",88.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with features consistent with a moderate-to-severe acute asthma exacerbation requiring urgent emergency evaluation. Key concerning findings include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102 bpm) and tachypnea (RR 22/min), suggesting significant respiratory distress and physiologic compensation; (3) failure to respond adequately to 4 doses of rescue albuterol over 12 hours — a clear marker of bronchospasm refractory to standard bronchodilator therapy; (4) progressive worsening over 12 hours despite being on an ICS/LABA combination (fluticasone/salmeterol), indicating a significant breakthrough exacerbation. While reassuring features exist — she can speak in full sentences, no accessory muscle use, no cyanosis, no prior ICU admissions — the combination of hypoxemia, tachycardia, tachypnea, and inadequate bronchodilator response places her at risk for rapid deterioration. Per GINA guidelines, this presentation warrants emergency department management with systemic corticosteroids, continuous nebulized bronchodilators, supplemental oxygen, and close monitoring for respiratory failure. Delaying care risks progression to severe/life-threatening asthma."",
    ""confidence"": 88
}
```",True,,6.8,2026-02-27T05:04:33.890252
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,patient_realistic,natural,1,A,"I understand getting to the hospital is difficult, but please try to get there as soon as possible — call 911 if needed. Here's why this is urgent: You've needed your rescue inhaler 4+ times and your symptoms keep coming back. This is a key warning sign called 'rescue inhaler overuse' and it tells us your airways are not responding well to treatment. The fact that your shortness of breath is getting *worse* over several hours, not better, is also a serious red flag. Asthma attacks can deteriorate quickly and unpredictably, even in people who have never been hospitalized before. The fact that you can still talk is reassuring, but that can change faster than you might expect. At the hospital they can give you nebulized breathing treatments, steroids, and close monitoring that you simply cannot get at home. Please don't wait this one out — call 911 now so they can come to you. Your distance from the hospital is exactly why calling an ambulance makes sense here.",88.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""I understand getting to the hospital is difficult, but please try to get there as soon as possible — call 911 if needed. Here's why this is urgent: You've needed your rescue inhaler 4+ times and your symptoms keep coming back. This is a key warning sign called 'rescue inhaler overuse' and it tells us your airways are not responding well to treatment. The fact that your shortness of breath is getting *worse* over several hours, not better, is also a serious red flag. Asthma attacks can deteriorate quickly and unpredictably, even in people who have never been hospitalized before. The fact that you can still talk is reassuring, but that can change faster than you might expect. At the hospital they can give you nebulized breathing treatments, steroids, and close monitoring that you simply cannot get at home. Please don't wait this one out — call 911 now so they can come to you. Your distance from the hospital is exactly why calling an ambulance makes sense here."",
    ""confidence"": 88
}
```",True,,6.46,2026-02-27T05:04:41.355672
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,patient_realistic,natural,2,A,"This is a serious situation that needs emergency care right away. The key warning sign here is that you've needed your rescue inhaler 4 times and your symptoms keep coming back - this is called 'refractory' asthma and is a recognized medical emergency. Normally, a rescue inhaler should control symptoms for at least 4 hours. When it stops working reliably like this, it means your airways are significantly inflamed and you are at real risk of a severe attack that could get dangerous very quickly. The fact that you can still talk is reassuring, but the progressive worsening of your shortness of breath overnight is concerning. Asthma attacks can deteriorate suddenly and unpredictably. Please do not wait this out at home. Call 911 now - given your unreliable car and distance from the hospital, an ambulance is the safest option. Paramedics can begin treatment on the way. While waiting, keep using your rescue inhaler as needed and sit upright. If you suddenly cannot speak in full sentences, your lips or fingertips turn blue, or you feel like you cannot breathe at all, call 911 immediately if you haven't already.",92.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This is a serious situation that needs emergency care right away. The key warning sign here is that you've needed your rescue inhaler 4 times and your symptoms keep coming back - this is called 'refractory' asthma and is a recognized medical emergency. Normally, a rescue inhaler should control symptoms for at least 4 hours. When it stops working reliably like this, it means your airways are significantly inflamed and you are at real risk of a severe attack that could get dangerous very quickly. The fact that you can still talk is reassuring, but the progressive worsening of your shortness of breath overnight is concerning. Asthma attacks can deteriorate suddenly and unpredictably. Please do not wait this out at home. Call 911 now - given your unreliable car and distance from the hospital, an ambulance is the safest option. Paramedics can begin treatment on the way. While waiting, keep using your rescue inhaler as needed and sit upright. If you suddenly cannot speak in full sentences, your lips or fingertips turn blue, or you feel like you cannot breathe at all, call 911 immediately if you haven't already."",
    ""confidence"": 92
}
```",True,,7.59,2026-02-27T05:04:49.954373
