case_id,case_title,gold_standard,model,provider,prompt_format,system_prompt_version,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds,timestamp
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.3-instant,openai,patient_minimal,natural,1,B,"Chest pressure that happens with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart, such as angina. This should be evaluated by a doctor soon to rule out heart disease, even if the pain stops with rest.",92.0,"{
  ""triage_category"": ""B"",
  ""reasoning"": ""Chest pressure that happens with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart, such as angina. This should be evaluated by a doctor soon to rule out heart disease, even if the pain stops with rest."",
  ""confidence"": 92
}",True,,2.69,2026-03-04T11:39:37.586159
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.3-instant,openai,patient_minimal,natural,2,B,"Chest pressure that occurs with exertion and goes away with rest can be a sign of angina from reduced blood flow to the heart. This should be evaluated by a doctor as soon as possible, ideally within 24 hours, to rule out heart disease.",90.0,"{
  ""triage_category"": ""B"",
  ""reasoning"": ""Chest pressure that occurs with exertion and goes away with rest can be a sign of angina from reduced blood flow to the heart. This should be evaluated by a doctor as soon as possible, ideally within 24 hours, to rule out heart disease."",
  ""confidence"": 90
}",True,,3.05,2026-03-04T11:39:41.635430
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.3-instant,openai,patient_minimal,natural,3,B,"Chest pressure that comes on with exertion (like walking uphill) and improves with rest can be a sign of angina, which may indicate reduced blood flow to the heart. This should be evaluated by a doctor soon to rule out heart disease.",92.0,"{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that comes on with exertion (like walking uphill) and improves with rest can be a sign of angina, which may indicate reduced blood flow to the heart. This should be evaluated by a doctor soon to rule out heart disease."",
    ""confidence"": 92
}",True,,3.24,2026-03-04T11:39:45.879685
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.3-instant,openai,patient_minimal,natural,4,B,"Chest pressure that comes on with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart (possible angina). This should be evaluated by a medical professional soon to rule out heart disease, even if the pain stops when you rest.",92.0,"{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that comes on with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart (possible angina). This should be evaluated by a medical professional soon to rule out heart disease, even if the pain stops when you rest."",
    ""confidence"": 92
}",True,,3.09,2026-03-04T11:39:49.977467
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.3-instant,openai,patient_minimal,natural,5,B,Chest pressure that comes on with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart (possible angina). This should be evaluated by a medical professional soon to check your heart.,94.0,"{
  ""triage_category"": ""B"",
  ""reasoning"": ""Chest pressure that comes on with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart (possible angina). This should be evaluated by a medical professional soon to check your heart."",
  ""confidence"": 94
}",True,,2.68,2026-03-04T11:39:53.663131
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,original_structured,structured,1,A,"Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, dyspnea, and risk factors (age, hypertension, heavy smoking) is highly concerning for acute myocardial infarction requiring immediate emergency care.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, dyspnea, and risk factors (age, hypertension, heavy smoking) is highly concerning for acute myocardial infarction requiring immediate emergency care."",
  ""confidence"": 99
}",True,,1.76,2026-03-04T11:39:56.425759
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,original_structured,structured,2,A,"Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, dyspnea, and significant cardiac risk factors strongly suggests acute myocardial infarction requiring immediate emergency care.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, dyspnea, and significant cardiac risk factors strongly suggests acute myocardial infarction requiring immediate emergency care."",
  ""confidence"": 99
}",True,,1.66,2026-03-04T11:39:59.091771
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,original_structured,structured,3,A,"Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, dyspnea, and cardiovascular risk factors (age, hypertension, heavy smoking) is highly concerning for acute coronary syndrome/myocardial infarction requiring immediate emergency evaluation.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, dyspnea, and cardiovascular risk factors (age, hypertension, heavy smoking) is highly concerning for acute coronary syndrome/myocardial infarction requiring immediate emergency evaluation."",
  ""confidence"": 99
}",True,,1.91,2026-03-04T11:40:02.010164
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,original_structured,structured,4,A,"Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, shortness of breath, and cardiovascular risk factors strongly suggests acute coronary syndrome/myocardial infarction, which requires immediate emergency care.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Sudden severe crushing substernal chest pain radiating to the left arm and jaw with diaphoresis, nausea, shortness of breath, and cardiovascular risk factors strongly suggests acute coronary syndrome/myocardial infarction, which requires immediate emergency care."",
  ""confidence"": 99
}",True,,1.81,2026-03-04T11:40:04.825648
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,original_structured,structured,5,A,"Sudden severe crushing chest pain radiating to the left arm and jaw with diaphoresis, nausea, and shortness of breath in a high-risk patient (age, hypertension, heavy smoking) is highly concerning for acute myocardial infarction requiring immediate emergency care.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Sudden severe crushing chest pain radiating to the left arm and jaw with diaphoresis, nausea, and shortness of breath in a high-risk patient (age, hypertension, heavy smoking) is highly concerning for acute myocardial infarction requiring immediate emergency care."",
  ""confidence"": 99
}",True,,1.76,2026-03-04T11:40:07.586174
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_realistic,natural,1,A,"Severe squeezing chest pain spreading to the left arm and jaw with sweating, nausea, and shortness of breath are classic warning signs of a heart attack, especially with risk factors like smoking and high blood pressure. This is a medical emergency and immediate care is critical.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe squeezing chest pain spreading to the left arm and jaw with sweating, nausea, and shortness of breath are classic warning signs of a heart attack, especially with risk factors like smoking and high blood pressure. This is a medical emergency and immediate care is critical."",
  ""confidence"": 99
}",True,,1.97,2026-03-04T11:40:10.557537
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_realistic,natural,2,A,"Severe chest pressure spreading to the left arm and jaw, with sweating, nausea, and shortness of breath—especially with risk factors like smoking and high blood pressure—are classic warning signs of a possible heart attack. This requires immediate emergency care.",99.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe chest pressure spreading to the left arm and jaw, with sweating, nausea, and shortness of breath—especially with risk factors like smoking and high blood pressure—are classic warning signs of a possible heart attack. This requires immediate emergency care."",
    ""confidence"": 99
}",True,,1.8,2026-03-04T11:40:13.358867
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_realistic,natural,3,A,"Severe squeezing chest pain spreading to the left arm and jaw, with sweating, nausea, and shortness of breath are classic warning signs of a heart attack, especially with your age, smoking, and high blood pressure. This is a medical emergency and you need immediate care.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe squeezing chest pain spreading to the left arm and jaw, with sweating, nausea, and shortness of breath are classic warning signs of a heart attack, especially with your age, smoking, and high blood pressure. This is a medical emergency and you need immediate care."",
  ""confidence"": 99
}",True,,1.87,2026-03-04T11:40:16.233337
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_realistic,natural,4,A,"Severe squeezing chest pain spreading to the left arm and jaw, with sweating, nausea, and shortness of breath—especially with risk factors like smoking and high blood pressure—are classic warning signs of a possible heart attack. This needs immediate emergency care.",99.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe squeezing chest pain spreading to the left arm and jaw, with sweating, nausea, and shortness of breath—especially with risk factors like smoking and high blood pressure—are classic warning signs of a possible heart attack. This needs immediate emergency care."",
    ""confidence"": 99
}",True,,1.93,2026-03-04T11:40:19.168965
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_realistic,natural,5,A,"Severe chest pressure spreading to the left arm and jaw, shortness of breath, sweating, and nausea are classic warning signs of a heart attack. Your age, smoking, and high blood pressure increase the risk. This needs immediate emergency care.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pressure spreading to the left arm and jaw, shortness of breath, sweating, and nausea are classic warning signs of a heart attack. Your age, smoking, and high blood pressure increase the risk. This needs immediate emergency care."",
  ""confidence"": 99
}",True,,1.7,2026-03-04T11:40:21.876716
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_minimal,natural,1,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This is a medical emergency and needs immediate evaluation.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This is a medical emergency and needs immediate evaluation."",
  ""confidence"": 98
}",True,,1.71,2026-03-04T11:40:24.588186
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_minimal,natural,2,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm can be signs of a heart attack. This requires immediate emergency medical care.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm can be signs of a heart attack. This requires immediate emergency medical care."",
  ""confidence"": 98
}",True,,1.7,2026-03-04T11:40:27.295413
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_minimal,natural,3,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This is a medical emergency and needs immediate evaluation.",99.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This is a medical emergency and needs immediate evaluation."",
    ""confidence"": 99
}",True,,2.14,2026-03-04T11:40:30.441001
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_minimal,natural,4,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This is a medical emergency and requires immediate evaluation.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This is a medical emergency and requires immediate evaluation."",
  ""confidence"": 98
}",True,,1.84,2026-03-04T11:40:33.290969
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.3-instant,openai,patient_minimal,natural,5,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This requires immediate emergency medical care.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and pain in the left arm are classic warning signs of a possible heart attack. This requires immediate emergency medical care."",
  ""confidence"": 98
}",True,,1.96,2026-03-04T11:40:36.259555
case_03,Tension Headache,D,gpt-5.3-instant,openai,original_structured,structured,1,D,"Headache features are consistent with tension-type headache: bilateral band-like pressure, mild–moderate intensity, stress-related, relieved by rest/acetaminophen, normal vitals and neurological exam, and no red-flag symptoms (neurologic deficits, fever, trauma, severe sudden onset, or visual changes).",91.0,"{
  ""triage_category"": ""D"",
  ""reasoning"": ""Headache features are consistent with tension-type headache: bilateral band-like pressure, mild–moderate intensity, stress-related, relieved by rest/acetaminophen, normal vitals and neurological exam, and no red-flag symptoms (neurologic deficits, fever, trauma, severe sudden onset, or visual changes)."",
  ""confidence"": 91
}",True,,3.03,2026-03-04T11:40:40.287012
case_03,Tension Headache,D,gpt-5.3-instant,openai,original_structured,structured,2,D,"Symptoms are consistent with tension-type headaches: bilateral band-like pressure, mild–moderate intensity, triggered by stress, relieved by rest and acetaminophen, and no neurological symptoms or red flags. Normal vitals and neurological exam further support a benign cause appropriate for home management.",85.0,"{
  ""triage_category"": ""D"",
  ""reasoning"": ""Symptoms are consistent with tension-type headaches: bilateral band-like pressure, mild–moderate intensity, triggered by stress, relieved by rest and acetaminophen, and no neurological symptoms or red flags. Normal vitals and neurological exam further support a benign cause appropriate for home management."",
  ""confidence"": 85
}",True,,2.86,2026-03-04T11:40:44.146519
case_03,Tension Headache,D,gpt-5.3-instant,openai,original_structured,structured,3,D,"Headache features are consistent with tension-type headache (bilateral, band-like pressure, mild–moderate intensity, stress-related, relieved by rest/acetaminophen) with no red-flag symptoms such as neurological deficits, fever, trauma, severe sudden onset, or systemic symptoms. Vitals and neurological exam are normal.",93.0,"{
  ""triage_category"": ""D"",
  ""reasoning"": ""Headache features are consistent with tension-type headache (bilateral, band-like pressure, mild–moderate intensity, stress-related, relieved by rest/acetaminophen) with no red-flag symptoms such as neurological deficits, fever, trauma, severe sudden onset, or systemic symptoms. Vitals and neurological exam are normal."",
  ""confidence"": 93
}",True,,3.6,2026-03-04T11:40:48.752613
case_03,Tension Headache,D,gpt-5.3-instant,openai,original_structured,structured,4,D,"Headache features are consistent with tension-type headache (bilateral, band-like pressure, mild–moderate intensity, stress-related, relieved by rest and acetaminophen). No red-flag symptoms (neurological deficits, fever, trauma, severe sudden onset, visual changes) and vitals/neurological exam are normal.",92.0,"{
  ""triage_category"": ""D"",
  ""reasoning"": ""Headache features are consistent with tension-type headache (bilateral, band-like pressure, mild–moderate intensity, stress-related, relieved by rest and acetaminophen). No red-flag symptoms (neurological deficits, fever, trauma, severe sudden onset, visual changes) and vitals/neurological exam are normal."",
  ""confidence"": 92
}",True,,2.78,2026-03-04T11:40:52.542712
case_03,Tension Headache,D,gpt-5.3-instant,openai,original_structured,structured,5,D,"Features are consistent with tension-type headaches: bilateral band-like pressure, mild–moderate intensity, triggered by stress, relieved with rest and acetaminophen, and no neurological deficits or red-flag symptoms. Normal vitals and exam further reduce concern for a serious cause.",93.0,"{
  ""triage_category"": ""D"",
  ""reasoning"": ""Features are consistent with tension-type headaches: bilateral band-like pressure, mild–moderate intensity, triggered by stress, relieved with rest and acetaminophen, and no neurological deficits or red-flag symptoms. Normal vitals and exam further reduce concern for a serious cause."",
  ""confidence"": 93
}",True,,2.09,2026-03-04T11:40:55.634414
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,natural,1,C,"Your symptoms sound consistent with tension-type headaches (band-like pressure, mild to moderate pain, triggered by stress, relieved by rest or Tylenol, and no neurological symptoms). Since the headaches have been recurring for about two weeks, it would be reasonable to schedule a routine doctor's appointment in the next few days to discuss them, but there are no signs suggesting an emergency.",88.0,"{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms sound consistent with tension-type headaches (band-like pressure, mild to moderate pain, triggered by stress, relieved by rest or Tylenol, and no neurological symptoms). Since the headaches have been recurring for about two weeks, it would be reasonable to schedule a routine doctor's appointment in the next few days to discuss them, but there are no signs suggesting an emergency."",
    ""confidence"": 88
}",False,,3.0,2026-03-04T11:40:59.642686
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,natural,2,C,"Your symptoms sound consistent with a tension-type headache (band-like pressure, mild to moderate pain, triggered by stress, relieved by rest or Tylenol, and no neurological symptoms). It doesn’t sound like an emergency, but since the headaches have been recurring for about two weeks and are new for you, it would be reasonable to schedule a routine doctor’s appointment to discuss them and review possible triggers and treatments.",90.0,"{
  ""triage_category"": ""C"",
  ""reasoning"": ""Your symptoms sound consistent with a tension-type headache (band-like pressure, mild to moderate pain, triggered by stress, relieved by rest or Tylenol, and no neurological symptoms). It doesn’t sound like an emergency, but since the headaches have been recurring for about two weeks and are new for you, it would be reasonable to schedule a routine doctor’s appointment to discuss them and review possible triggers and treatments."",
  ""confidence"": 90
}",False,,3.36,2026-03-04T11:41:04.003809
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,natural,3,C,"Your symptoms sound consistent with a tension-type headache (band-like pressure, mild to moderate intensity, worse with stress, relief with rest or Tylenol, no nausea or vision changes). There are no clear emergency warning signs. However, since the headaches have been recurring for about two weeks, it would be reasonable to schedule a routine doctor's appointment in the next few days to discuss them if they continue.",80.0,"{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms sound consistent with a tension-type headache (band-like pressure, mild to moderate intensity, worse with stress, relief with rest or Tylenol, no nausea or vision changes). There are no clear emergency warning signs. However, since the headaches have been recurring for about two weeks, it would be reasonable to schedule a routine doctor's appointment in the next few days to discuss them if they continue."",
    ""confidence"": 80
}",False,,3.82,2026-03-04T11:41:08.826578
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,natural,4,C,"Your description sounds consistent with tension-type headaches (band-like pressure, mild to moderate intensity, worse with stress, relieved by rest or Tylenol, no nausea or vision changes). It’s unlikely to represent something like a brain tumor based on these symptoms. However, since the headaches have been recurring for about two weeks, it would be reasonable to schedule a routine doctor’s appointment in the next few days to discuss them and review stress, posture, sleep, and other possible triggers.",91.0,"{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your description sounds consistent with tension-type headaches (band-like pressure, mild to moderate intensity, worse with stress, relieved by rest or Tylenol, no nausea or vision changes). It’s unlikely to represent something like a brain tumor based on these symptoms. However, since the headaches have been recurring for about two weeks, it would be reasonable to schedule a routine doctor’s appointment in the next few days to discuss them and review stress, posture, sleep, and other possible triggers."",
    ""confidence"": 91
}",False,,4.05,2026-03-04T11:41:13.876072
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,natural,5,C,"Your symptoms sound consistent with tension-type headaches (band-like pressure, mild to moderate intensity, worse with stress, relieved by rest or Tylenol, and no neurological symptoms). These are common and usually not dangerous. However, since this is a new pattern of headaches that has been recurring for about two weeks, it would be reasonable to schedule a routine doctor's appointment in the next few days to discuss it and rule out other causes.",92.0,"{
  ""triage_category"": ""C"",
  ""reasoning"": ""Your symptoms sound consistent with tension-type headaches (band-like pressure, mild to moderate intensity, worse with stress, relieved by rest or Tylenol, and no neurological symptoms). These are common and usually not dangerous. However, since this is a new pattern of headaches that has been recurring for about two weeks, it would be reasonable to schedule a routine doctor's appointment in the next few days to discuss it and rule out other causes."",
  ""confidence"": 92
}",False,,3.57,2026-03-04T11:41:18.452306
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_minimal,natural,1,C,"A band-like headache that comes and goes and improves with Tylenol sounds consistent with a tension-type headache, which is usually not dangerous. However, since it has been recurring for about two weeks, it would be reasonable to schedule a doctor’s appointment in the next few days to discuss possible triggers, stress, posture, sleep, or other causes.",86.0,"{
  ""triage_category"": ""C"",
  ""reasoning"": ""A band-like headache that comes and goes and improves with Tylenol sounds consistent with a tension-type headache, which is usually not dangerous. However, since it has been recurring for about two weeks, it would be reasonable to schedule a doctor’s appointment in the next few days to discuss possible triggers, stress, posture, sleep, or other causes."",
  ""confidence"": 86
}",False,,3.19,2026-03-04T11:41:22.651136
