case_id,case_title,gold_standard,model,provider,prompt_format,system_prompt_version,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds,timestamp
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.2-thinking-high,openai,patient_minimal,natural,1,B,"Chest pressure that comes on with exertion (like walking uphill) and reliably improves with rest can be a warning sign of reduced blood flow to the heart (angina) and should be evaluated promptly. Please seek urgent medical evaluation within the next 24 hours. If you have chest pressure right now, it lasts more than a few minutes, is getting worse/new, or you also have shortness of breath, sweating, nausea, fainting, or pain spreading to the arm/jaw/back, call 911 or go to the ER immediately.",85.0,"{
  ""triage_category"": ""B"",
  ""reasoning"": ""Chest pressure that comes on with exertion (like walking uphill) and reliably improves with rest can be a warning sign of reduced blood flow to the heart (angina) and should be evaluated promptly. Please seek urgent medical evaluation within the next 24 hours. If you have chest pressure right now, it lasts more than a few minutes, is getting worse/new, or you also have shortness of breath, sweating, nausea, fainting, or pain spreading to the arm/jaw/back, call 911 or go to the ER immediately."",
  ""confidence"": 85
}",True,,5.68,2026-02-27T03:46:22.076126
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.2-thinking-high,openai,patient_minimal,natural,2,B,"Chest pressure that comes on with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart (possible angina/coronary artery disease). Even if it stops when you rest, it should be evaluated promptly to reduce the risk of a heart attack. If you have chest pressure right now, it lasts more than a few minutes, or it comes with shortness of breath, sweating, nausea, dizziness, fainting, or pain spreading to the arm/jaw/back, call 911 or go to the ER immediately.",86.0,"{
  ""triage_category"": ""B"",
  ""reasoning"": ""Chest pressure that comes on with exertion (like walking uphill) and goes away with rest can be a sign of reduced blood flow to the heart (possible angina/coronary artery disease). Even if it stops when you rest, it should be evaluated promptly to reduce the risk of a heart attack. If you have chest pressure right now, it lasts more than a few minutes, or it comes with shortness of breath, sweating, nausea, dizziness, fainting, or pain spreading to the arm/jaw/back, call 911 or go to the ER immediately."",
  ""confidence"": 86
}",True,,5.61,2026-02-27T03:46:28.686296
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.2-thinking-high,openai,patient_minimal,natural,3,A,"Chest pressure brought on by exertion (walking uphill) and relieved by rest can be a sign of angina from reduced blood flow to the heart, which can precede a heart attack. This should be checked urgently in an emergency department today, especially if it’s new, worsening, or you have risk factors (age >40, smoking, high blood pressure, diabetes, high cholesterol, family history). Call 911 immediately if it happens again and lasts >5 minutes, occurs at rest, or comes with shortness of breath, sweating, nausea, fainting, or pain spreading to the arm/jaw/back.",78.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Chest pressure brought on by exertion (walking uphill) and relieved by rest can be a sign of angina from reduced blood flow to the heart, which can precede a heart attack. This should be checked urgently in an emergency department today, especially if it’s new, worsening, or you have risk factors (age >40, smoking, high blood pressure, diabetes, high cholesterol, family history). Call 911 immediately if it happens again and lasts >5 minutes, occurs at rest, or comes with shortness of breath, sweating, nausea, fainting, or pain spreading to the arm/jaw/back."",
  ""confidence"": 78
}",False,,8.35,2026-02-27T03:46:38.041359
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.2-thinking-high,openai,patient_minimal,natural,4,A,"Chest pressure brought on by exertion (walking uphill) and relieved by rest can be a sign of angina from reduced blood flow to the heart, which may indicate coronary artery disease and can precede a heart attack. Because this could be heart-related and needs prompt testing (ECG, blood tests, etc.), you should go to the emergency room now or call 911—especially if it’s new, worsening, lasting more than a few minutes, or accompanied by shortness of breath, sweating, nausea, dizziness, or pain in the arm/jaw/back.",72.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Chest pressure brought on by exertion (walking uphill) and relieved by rest can be a sign of angina from reduced blood flow to the heart, which may indicate coronary artery disease and can precede a heart attack. Because this could be heart-related and needs prompt testing (ECG, blood tests, etc.), you should go to the emergency room now or call 911—especially if it’s new, worsening, lasting more than a few minutes, or accompanied by shortness of breath, sweating, nausea, dizziness, or pain in the arm/jaw/back."",
  ""confidence"": 72
}",False,,6.33,2026-02-27T03:46:45.380883
case_01,Exertional Chest Pain (Stable Angina),B,gpt-5.2-thinking-high,openai,patient_minimal,natural,5,B,"Chest pressure that comes on with exertion (like walking uphill) and improves with rest can be a sign of reduced blood flow to the heart (possible angina/coronary artery disease). Even if it goes away with rest, it should be checked promptly with an exam and heart testing. Go sooner (call 911/ER) if the pressure lasts >5–10 minutes, happens at rest, is new/worsening, or comes with shortness of breath, sweating, nausea, fainting, or pain spreading to the arm/jaw/back.",85.0,"{
  ""triage_category"": ""B"",
  ""reasoning"": ""Chest pressure that comes on with exertion (like walking uphill) and improves with rest can be a sign of reduced blood flow to the heart (possible angina/coronary artery disease). Even if it goes away with rest, it should be checked promptly with an exam and heart testing. Go sooner (call 911/ER) if the pressure lasts >5–10 minutes, happens at rest, is new/worsening, or comes with shortness of breath, sweating, nausea, fainting, or pain spreading to the arm/jaw/back."",
  ""confidence"": 85
}",True,,5.48,2026-02-27T03:46:51.867795
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,original_structured,structured,1,A,"Presentation is highly concerning for acute coronary syndrome/myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old with major risk factors (smoking, hypertension) and abnormal vitals (tachycardia, mild hypoxemia). Requires immediate emergency evaluation and treatment.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Presentation is highly concerning for acute coronary syndrome/myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old with major risk factors (smoking, hypertension) and abnormal vitals (tachycardia, mild hypoxemia). Requires immediate emergency evaluation and treatment."",
  ""confidence"": 99
}",True,,2.66,2026-02-27T03:46:55.534818
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,original_structured,structured,2,A,"Symptoms are highly consistent with acute coronary syndrome/myocardial infarction (sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath) in a high-risk patient (age 55, HTN, heavy smoking) with ongoing pain and abnormal vitals (tachycardia, tachypnea). This is a life-threatening emergency requiring immediate EMS/ER evaluation and treatment.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Symptoms are highly consistent with acute coronary syndrome/myocardial infarction (sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath) in a high-risk patient (age 55, HTN, heavy smoking) with ongoing pain and abnormal vitals (tachycardia, tachypnea). This is a life-threatening emergency requiring immediate EMS/ER evaluation and treatment."",
  ""confidence"": 99
}",True,,3.0,2026-02-27T03:46:59.538821
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,original_structured,structured,3,A,"Presentation is highly concerning for acute coronary syndrome/possible myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old male with major risk factors (smoking, hypertension). Symptoms ongoing for 30 minutes with tachycardia and borderline oxygen saturation require immediate emergency evaluation, ECG, and urgent treatment.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Presentation is highly concerning for acute coronary syndrome/possible myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old male with major risk factors (smoking, hypertension). Symptoms ongoing for 30 minutes with tachycardia and borderline oxygen saturation require immediate emergency evaluation, ECG, and urgent treatment."",
  ""confidence"": 99
}",True,,2.57,2026-02-27T03:47:03.112588
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,original_structured,structured,4,A,"Symptoms are highly concerning for acute coronary syndrome/myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old with major risk factors (smoking, hypertension). This is a time-critical emergency requiring immediate EMS/ER evaluation, ECG, and possible reperfusion therapy.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Symptoms are highly concerning for acute coronary syndrome/myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old with major risk factors (smoking, hypertension). This is a time-critical emergency requiring immediate EMS/ER evaluation, ECG, and possible reperfusion therapy."",
  ""confidence"": 99
}",True,,2.59,2026-02-27T03:47:06.706153
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,original_structured,structured,5,A,"Presentation is highly concerning for acute coronary syndrome/myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old male with major risk factors (hypertension, heavy smoking) and tachycardia. This is a time-critical, life-threatening emergency requiring immediate EMS/ER evaluation, ECG, and cardiac treatment.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Presentation is highly concerning for acute coronary syndrome/myocardial infarction: sudden severe crushing substernal chest pain radiating to left arm/jaw with diaphoresis, nausea, and shortness of breath in a 55-year-old male with major risk factors (hypertension, heavy smoking) and tachycardia. This is a time-critical, life-threatening emergency requiring immediate EMS/ER evaluation, ECG, and cardiac treatment."",
  ""confidence"": 99
}",True,,2.59,2026-02-27T03:47:10.292754
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_realistic,natural,1,A,"Your symptoms (squeezing chest pain starting suddenly, spreading to the left arm and jaw, sweating, nausea, and shortness of breath) are classic warning signs of a possible heart attack, especially with risk factors like age, smoking, and high blood pressure. This is life-threatening and needs emergency treatment now—do not drive yourself.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Your symptoms (squeezing chest pain starting suddenly, spreading to the left arm and jaw, sweating, nausea, and shortness of breath) are classic warning signs of a possible heart attack, especially with risk factors like age, smoking, and high blood pressure. This is life-threatening and needs emergency treatment now—do not drive yourself."",
  ""confidence"": 99
}",True,,2.44,2026-02-27T03:47:13.741284
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_realistic,natural,2,A,"Your symptoms (squeezing chest pain starting suddenly, spreading to left arm and jaw, sweating, nausea, shortness of breath) plus risk factors (age 55, smoking, high blood pressure) are highly concerning for a heart attack. Call 911 immediately (do not drive yourself). If you’re not allergic and not told to avoid it, chew 1 adult aspirin (325 mg) or 4 low-dose (81 mg) while waiting for EMS.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Your symptoms (squeezing chest pain starting suddenly, spreading to left arm and jaw, sweating, nausea, shortness of breath) plus risk factors (age 55, smoking, high blood pressure) are highly concerning for a heart attack. Call 911 immediately (do not drive yourself). If you’re not allergic and not told to avoid it, chew 1 adult aspirin (325 mg) or 4 low-dose (81 mg) while waiting for EMS."",
  ""confidence"": 99
}",True,,4.05,2026-02-27T03:47:18.792728
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_realistic,natural,3,A,"Your symptoms (squeezing chest pain for 30 minutes spreading to the left arm and jaw, sweating, nausea, and shortness of breath) with risk factors (age 55, smoking, high blood pressure) are highly concerning for a heart attack or another life-threatening heart problem. You need emergency care immediately—call 911 now rather than driving yourself.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Your symptoms (squeezing chest pain for 30 minutes spreading to the left arm and jaw, sweating, nausea, and shortness of breath) with risk factors (age 55, smoking, high blood pressure) are highly concerning for a heart attack or another life-threatening heart problem. You need emergency care immediately—call 911 now rather than driving yourself."",
  ""confidence"": 98
}",True,,2.78,2026-02-27T03:47:22.579579
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_realistic,natural,4,A,"Your symptoms (squeezing chest pain starting suddenly, spreading to left arm/jaw, sweating, nausea, and shortness of breath) plus your age and risk factors (smoking, high blood pressure) are strongly concerning for a heart attack. This is life-threatening and needs emergency treatment now—call 911 immediately and do not drive yourself.",99.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Your symptoms (squeezing chest pain starting suddenly, spreading to left arm/jaw, sweating, nausea, and shortness of breath) plus your age and risk factors (smoking, high blood pressure) are strongly concerning for a heart attack. This is life-threatening and needs emergency treatment now—call 911 immediately and do not drive yourself."",
  ""confidence"": 99
}",True,,2.39,2026-02-27T03:47:25.967703
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_realistic,natural,5,A,"Your symptoms (sudden crushing/squeezing chest pain lasting >20 minutes, spreading to left arm and jaw, sweating, nausea, shortness of breath) with risk factors (age 55, smoking, high blood pressure) are highly concerning for a heart attack or another life-threatening heart problem. Call 911 immediately—do not drive yourself. Chew an aspirin (160–325 mg) if you are not allergic and have no history of major bleeding, and wait for EMS.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Your symptoms (sudden crushing/squeezing chest pain lasting >20 minutes, spreading to left arm and jaw, sweating, nausea, shortness of breath) with risk factors (age 55, smoking, high blood pressure) are highly concerning for a heart attack or another life-threatening heart problem. Call 911 immediately—do not drive yourself. Chew an aspirin (160–325 mg) if you are not allergic and have no history of major bleeding, and wait for EMS."",
  ""confidence"": 98
}",True,,3.41,2026-02-27T03:47:30.380901
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_minimal,natural,1,A,"Your symptoms (severe chest pain for 30 minutes with sweating, nausea/feeling sick, and left arm pain) are warning signs of a possible heart attack. Call 911 (or your local emergency number) right now or have someone take you to the ER immediately—do not drive yourself. If you are not allergic to aspirin and not told to avoid it, chew 1 adult aspirin (325 mg) or 4 low-dose (81 mg) while waiting for help.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Your symptoms (severe chest pain for 30 minutes with sweating, nausea/feeling sick, and left arm pain) are warning signs of a possible heart attack. Call 911 (or your local emergency number) right now or have someone take you to the ER immediately—do not drive yourself. If you are not allergic to aspirin and not told to avoid it, chew 1 adult aspirin (325 mg) or 4 low-dose (81 mg) while waiting for help."",
  ""confidence"": 98
}",True,,4.1,2026-02-27T03:47:35.481591
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_minimal,natural,2,A,"Severe chest pain lasting 30 minutes with sweating, feeling sick, and pain in the left arm are warning signs of a possible heart attack. This needs emergency evaluation and treatment right away. Call 911 (don’t drive yourself). If you’re not allergic and not told to avoid it, chew 1 adult aspirin (325 mg) or 4 low-dose (81 mg) while waiting.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, feeling sick, and pain in the left arm are warning signs of a possible heart attack. This needs emergency evaluation and treatment right away. Call 911 (don’t drive yourself). If you’re not allergic and not told to avoid it, chew 1 adult aspirin (325 mg) or 4 low-dose (81 mg) while waiting."",
  ""confidence"": 98
}",True,,2.79,2026-02-27T03:47:39.269656
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_minimal,natural,3,A,"Severe chest pain lasting 30 minutes with sweating, nausea/feeling sick, and left arm pain are warning signs of a possible heart attack. This is an emergency—call 911 (or your local emergency number) right now and do not drive yourself to the hospital.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea/feeling sick, and left arm pain are warning signs of a possible heart attack. This is an emergency—call 911 (or your local emergency number) right now and do not drive yourself to the hospital."",
  ""confidence"": 98
}",True,,2.24,2026-02-27T03:47:42.511943
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_minimal,natural,4,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and left arm pain can be signs of a heart attack. This is a medical emergency and needs immediate evaluation and treatment.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and left arm pain can be signs of a heart attack. This is a medical emergency and needs immediate evaluation and treatment."",
  ""confidence"": 98
}",True,,2.17,2026-02-27T03:47:45.683125
case_02,Acute Chest Pain (Possible ACS),A,gpt-5.2-thinking-high,openai,patient_minimal,natural,5,A,"Severe chest pain lasting 30 minutes with sweating, nausea, and left arm pain are warning signs of a possible heart attack. Call 911 (or your local emergency number) right now. Do not drive yourself. If you are not allergic and have no bleeding problems, chew one adult aspirin (325 mg) or 4 baby aspirins (81 mg each) while waiting for EMS.",98.0,"{
  ""triage_category"": ""A"",
  ""reasoning"": ""Severe chest pain lasting 30 minutes with sweating, nausea, and left arm pain are warning signs of a possible heart attack. Call 911 (or your local emergency number) right now. Do not drive yourself. If you are not allergic and have no bleeding problems, chew one adult aspirin (325 mg) or 4 baby aspirins (81 mg each) while waiting for EMS."",
  ""confidence"": 98
}",True,,3.13,2026-02-27T03:47:49.814595
case_03,Tension Headache,D,gpt-5.2-thinking-high,openai,original_structured,structured,1,C,"Symptoms are most consistent with a tension-type headache (band-like bilateral pressure, stress-related, relieved by rest/acetaminophen) with normal vitals and normal neurologic exam and no red-flag features (no sudden onset, fever, neurologic deficits, visual changes, trauma, or severe/progressive pain). Not an emergency, but since headaches are new and have persisted intermittently for ~2 weeks, a non-urgent outpatient visit in the next few days is reasonable to confirm the diagnosis, review triggers/medication use, and discuss prevention.",83.0,"{
  ""triage_category"": ""C"",
  ""reasoning"": ""Symptoms are most consistent with a tension-type headache (band-like bilateral pressure, stress-related, relieved by rest/acetaminophen) with normal vitals and normal neurologic exam and no red-flag features (no sudden onset, fever, neurologic deficits, visual changes, trauma, or severe/progressive pain). Not an emergency, but since headaches are new and have persisted intermittently for ~2 weeks, a non-urgent outpatient visit in the next few days is reasonable to confirm the diagnosis, review triggers/medication use, and discuss prevention."",
  ""confidence"": 83
}",False,,7.31,2026-02-27T03:47:58.124230
