case_id,case_title,gold_standard,model,provider,prompt_format,system_prompt_version,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds,timestamp
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3-flash,google,patient_minimal,natural,1,B,"Chest pressure that occurs during physical exertion and goes away with rest is a classic symptom of angina, which suggests your heart may not be getting enough oxygen-rich blood. This is a serious warning sign that needs a prompt medical evaluation (within 24 hours) to prevent a potential heart attack. If the pain becomes severe, lasts longer than a few minutes, or occurs while you are resting, you should seek emergency care immediately (Category A).",95.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that occurs during physical exertion and goes away with rest is a classic symptom of angina, which suggests your heart may not be getting enough oxygen-rich blood. This is a serious warning sign that needs a prompt medical evaluation (within 24 hours) to prevent a potential heart attack. If the pain becomes severe, lasts longer than a few minutes, or occurs while you are resting, you should seek emergency care immediately (Category A)."",
    ""confidence"": 95
}
```",True,,5.96,2026-02-27T01:45:08.212781
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3-flash,google,patient_minimal,natural,2,B,"Chest pressure that occurs during physical exertion and resolves with rest is a classic symptom of stable angina, which suggests your heart muscle may not be getting enough blood flow during activity. While the pain goes away at rest, this is a significant warning sign of potential heart disease and needs an urgent evaluation (within 24 hours) to prevent a heart attack. If the pain returns and does not go away with rest, or if you experience shortness of breath, nausea, or lightheadedness, call 911 or go to the ER immediately.",95.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that occurs during physical exertion and resolves with rest is a classic symptom of stable angina, which suggests your heart muscle may not be getting enough blood flow during activity. While the pain goes away at rest, this is a significant warning sign of potential heart disease and needs an urgent evaluation (within 24 hours) to prevent a heart attack. If the pain returns and does not go away with rest, or if you experience shortness of breath, nausea, or lightheadedness, call 911 or go to the ER immediately."",
    ""confidence"": 95
}
```",True,,6.45,2026-02-27T01:45:15.669620
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3-flash,google,patient_minimal,natural,3,B,"Chest pressure that is triggered by physical exertion (like walking uphill) and relieved by rest is a classic sign of angina. This suggests that your heart muscle may not be receiving enough oxygen-rich blood during activity. While the pain goes away with rest, this is a serious symptom that needs a prompt medical evaluation—ideally within 24 hours—to rule out significant heart disease or a future heart attack. If the pain occurs while you are resting, lasts more than a few minutes, or is accompanied by shortness of breath or nausea, call 911 immediately.",95.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that is triggered by physical exertion (like walking uphill) and relieved by rest is a classic sign of angina. This suggests that your heart muscle may not be receiving enough oxygen-rich blood during activity. While the pain goes away with rest, this is a serious symptom that needs a prompt medical evaluation—ideally within 24 hours—to rule out significant heart disease or a future heart attack. If the pain occurs while you are resting, lasts more than a few minutes, or is accompanied by shortness of breath or nausea, call 911 immediately."",
    ""confidence"": 95
}
```",True,,7.08,2026-02-27T01:45:23.753187
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3-flash,google,patient_minimal,natural,4,,,,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that occurs during exertion and is relieved by rest is a classic symptom of",,,8.11,2026-02-27T01:45:32.868540
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3-flash,google,patient_minimal,natural,5,,,,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure brought on by physical exertion (like walking uphill) that subsides with",,,8.21,2026-02-27T01:45:42.084141
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,original_structured,structured,1,A,"The patient presents with classic signs of Acute Coronary Syndrome (ACS), likely a Myocardial Infarction (MI). Symptoms include crushing substernal chest pain radiating to the arm and jaw, diaphoresis, nausea, and shortness of breath. Risk factors (smoking, hypertension) and physical signs (Levine's sign, tachycardia) indicate a life-threatening emergency requiring immediate intervention.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic signs of Acute Coronary Syndrome (ACS), likely a Myocardial Infarction (MI). Symptoms include crushing substernal chest pain radiating to the arm and jaw, diaphoresis, nausea, and shortness of breath. Risk factors (smoking, hypertension) and physical signs (Levine's sign, tachycardia) indicate a life-threatening emergency requiring immediate intervention."",
    ""confidence"": 100
}
```",True,,4.01,2026-02-27T01:45:47.101697
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,original_structured,structured,2,A,"The patient presents with classic symptoms of Acute Coronary Syndrome (ACS), likely an acute myocardial infarction. The crushing substernal chest pain radiating to the jaw and left arm, combined with diaphoresis, nausea, shortness of breath, and significant risk factors (hypertension and heavy smoking history), constitutes a life-threatening emergency requiring immediate intervention.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic symptoms of Acute Coronary Syndrome (ACS), likely an acute myocardial infarction. The crushing substernal chest pain radiating to the jaw and left arm, combined with diaphoresis, nausea, shortness of breath, and significant risk factors (hypertension and heavy smoking history), constitutes a life-threatening emergency requiring immediate intervention."",
    ""confidence"": 100
}",True,,4.22,2026-02-27T01:45:52.324034
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,original_structured,structured,3,A,"The patient is presenting with classic symptoms of an Acute Myocardial Infarction (AMI), including crushing substernal chest pain radiating to the left arm and jaw, diaphoresis, and shortness of breath. Given his age, smoking history, and hypertension, he is at high risk for a cardiovascular event. This is a life-threatening emergency requiring immediate medical intervention.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient is presenting with classic symptoms of an Acute Myocardial Infarction (AMI), including crushing substernal chest pain radiating to the left arm and jaw, diaphoresis, and shortness of breath. Given his age, smoking history, and hypertension, he is at high risk for a cardiovascular event. This is a life-threatening emergency requiring immediate medical intervention."",
    ""confidence"": 100
}
```",True,,4.43,2026-02-27T01:45:57.751957
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,original_structured,structured,4,A,"The patient presents with classic symptoms of an acute myocardial infarction (heart attack), including crushing substernal chest pain radiating to the jaw and arm, diaphoresis, and shortness of breath. Combined with his risk factors (hypertension and smoking history), this is a life-threatening emergency requiring immediate intervention.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic symptoms of an acute myocardial infarction (heart attack), including crushing substernal chest pain radiating to the jaw and arm, diaphoresis, and shortness of breath. Combined with his risk factors (hypertension and smoking history), this is a life-threatening emergency requiring immediate intervention."",
    ""confidence"": 100
}",True,,3.95,2026-02-27T01:46:02.706908
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,original_structured,structured,5,A,"The patient is presenting with classic symptoms of Acute Coronary Syndrome (ACS), likely an acute myocardial infarction. The crushing substernal chest pain radiating to the left arm and jaw, combined with diaphoresis, nausea, shortness of breath, and significant risk factors (hypertension and smoking history), constitutes a life-threatening medical emergency requiring immediate intervention.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient is presenting with classic symptoms of Acute Coronary Syndrome (ACS), likely an acute myocardial infarction. The crushing substernal chest pain radiating to the left arm and jaw, combined with diaphoresis, nausea, shortness of breath, and significant risk factors (hypertension and smoking history), constitutes a life-threatening medical emergency requiring immediate intervention."",
    ""confidence"": 100
}
```",True,,3.72,2026-02-27T01:46:07.431499
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_realistic,natural,1,A,"You are describing classic symptoms of a heart attack, including crushing chest pain, pain radiating to your arm and jaw, shortness of breath, nausea, and sweating. Given your age and history of smoking and high blood pressure, these symptoms are a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""You are describing classic symptoms of a heart attack, including crushing chest pain, pain radiating to your arm and jaw, shortness of breath, nausea, and sweating. Given your age and history of smoking and high blood pressure, these symptoms are a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately."",
    ""confidence"": 100
}",True,,3.99,2026-02-27T01:46:12.424792
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_realistic,natural,2,A,"You are describing classic symptoms of a heart attack: crushing chest pain radiating to the arm and jaw, shortness of breath, sweating, and nausea. Given your age and risk factors (smoking and high blood pressure), this is a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately. Do not wait.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""You are describing classic symptoms of a heart attack: crushing chest pain radiating to the arm and jaw, shortness of breath, sweating, and nausea. Given your age and risk factors (smoking and high blood pressure), this is a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately. Do not wait."",
    ""confidence"": 100
}",True,,3.73,2026-02-27T01:46:17.157121
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_realistic,natural,3,A,"Your symptoms—crushing chest pain, pain radiating to the arm and jaw, shortness of breath, sweating, and nausea—are classic signs of a heart attack. Given your age and risk factors (smoking and high blood pressure), this is a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms—crushing chest pain, pain radiating to the arm and jaw, shortness of breath, sweating, and nausea—are classic signs of a heart attack. Given your age and risk factors (smoking and high blood pressure), this is a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately."",
    ""confidence"": 100
}",True,,3.14,2026-02-27T01:46:21.297417
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_realistic,natural,4,A,"Your symptoms—crushing chest pain radiating to your arm and jaw, shortness of breath, and sweating—are classic signs of a heart attack, especially given your age and risk factors. This is a life-threatening medical emergency. Do not wait; call 911 or go to the nearest emergency room immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms—crushing chest pain radiating to your arm and jaw, shortness of breath, and sweating—are classic signs of a heart attack, especially given your age and risk factors. This is a life-threatening medical emergency. Do not wait; call 911 or go to the nearest emergency room immediately."",
    ""confidence"": 100
}",True,,4.0,2026-02-27T01:46:26.302650
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_realistic,natural,5,A,"You are describing classic symptoms of a heart attack, including crushing chest pain, pain radiating to your arm and jaw, shortness of breath, and sweating. Given your age and history of smoking and high blood pressure, this is a life-threatening emergency. Do not wait; call 911 or go to the nearest emergency room immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""You are describing classic symptoms of a heart attack, including crushing chest pain, pain radiating to your arm and jaw, shortness of breath, and sweating. Given your age and history of smoking and high blood pressure, this is a life-threatening emergency. Do not wait; call 911 or go to the nearest emergency room immediately."",
    ""confidence"": 100
}",True,,3.9,2026-02-27T01:46:31.212128
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_minimal,natural,1,A,"The combination of severe chest pain lasting 30 minutes, pain radiating to the left arm, sweating, and feeling sick are classic symptoms of a heart attack. This is a life-threatening emergency that requires immediate medical attention by calling 911 or going to the nearest emergency room.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""The combination of severe chest pain lasting 30 minutes, pain radiating to the left arm, sweating, and feeling sick are classic symptoms of a heart attack. This is a life-threatening emergency that requires immediate medical attention by calling 911 or going to the nearest emergency room."",
    ""confidence"": 100
}",True,,2.74,2026-02-27T01:46:34.959285
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_minimal,natural,2,A,"The symptoms you are describing—persistent chest pain, pain radiating to your left arm, sweating, and nausea—are classic warning signs of a heart attack. This is a life-threatening medical emergency that requires immediate evaluation by emergency professionals.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""The symptoms you are describing—persistent chest pain, pain radiating to your left arm, sweating, and nausea—are classic warning signs of a heart attack. This is a life-threatening medical emergency that requires immediate evaluation by emergency professionals."",
    ""confidence"": 100
}",True,,3.26,2026-02-27T01:46:39.222369
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_minimal,natural,3,A,"The symptoms you are describing—severe chest pain lasting 30 minutes, sweating, nausea, and pain in your left arm—are classic signs of a heart attack. This is a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The symptoms you are describing—severe chest pain lasting 30 minutes, sweating, nausea, and pain in your left arm—are classic signs of a heart attack. This is a life-threatening emergency. You must call 911 or go to the nearest emergency room immediately."",
    ""confidence"": 100
}
```",True,,3.42,2026-02-27T01:46:43.648111
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_minimal,natural,4,A,"The combination of severe chest pain lasting 30 minutes, sweating, and pain radiating to the left arm are classic signs of a heart attack. This is a life-threatening medical emergency.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""The combination of severe chest pain lasting 30 minutes, sweating, and pain radiating to the left arm are classic signs of a heart attack. This is a life-threatening medical emergency."",
    ""confidence"": 100
}",True,,3.45,2026-02-27T01:46:48.108161
case_02,Acute Chest Pain (Possible ACS),A,gemini-3-flash,google,patient_minimal,natural,5,A,"Severe chest pain combined with pain radiating to the left arm, sweating, and nausea are classic warning signs of a heart attack. This is a medical emergency that requires immediate attention by calling 911 or going to the emergency room.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe chest pain combined with pain radiating to the left arm, sweating, and nausea are classic warning signs of a heart attack. This is a medical emergency that requires immediate attention by calling 911 or going to the emergency room."",
    ""confidence"": 100
}",True,,3.52,2026-02-27T01:46:52.637698
case_03,Tension Headache,D,gemini-3-flash,google,original_structured,structured,1,C,"The patient's symptoms are highly characteristic of tension-type headaches (bilateral, band-like pressure, stress-induced, relieved by acetaminophen). There are no 'red flag' symptoms such as sudden onset, fever, focal neurological deficits, or visual changes, and vital signs are normal. While the condition is currently managed with over-the-counter medication, a scheduled appointment is recommended to confirm the diagnosis and establish a long-term management plan for new, persistent headaches.",95.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""The patient's symptoms are highly characteristic of tension-type headaches (bilateral, band-like pressure, stress-induced, relieved by acetaminophen). There are no 'red flag' symptoms such as sudden onset, fever, focal neurological deficits, or visual changes, and vital signs are normal. While the condition is currently managed with over-the-counter medication, a scheduled appointment is recommended to confirm the diagnosis and establish a long-term management plan for new, persistent headaches."",
    ""confidence"": 95
}
```",False,,6.37,2026-02-27T01:47:00.013751
case_03,Tension Headache,D,gemini-3-flash,google,original_structured,structured,2,C,"The presentation is highly suggestive of tension-type headaches, characterized by bilateral 'band-like' pressure and relief with rest and over-the-counter medication. There are no red flags such as focal neurological deficits, sudden onset, fever, or visual changes. However, as these are new and persistent over two weeks, a non-urgent clinical evaluation is appropriate to confirm the diagnosis and discuss management.",95.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""The presentation is highly suggestive of tension-type headaches, characterized by bilateral 'band-like' pressure and relief with rest and over-the-counter medication. There are no red flags such as focal neurological deficits, sudden onset, fever, or visual changes. However, as these are new and persistent over two weeks, a non-urgent clinical evaluation is appropriate to confirm the diagnosis and discuss management."",
    ""confidence"": 95
}
```",False,,5.45,2026-02-27T01:47:06.470919
case_03,Tension Headache,D,gemini-3-flash,google,original_structured,structured,3,,,,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The clinical presentation is highly suggestive of Tension-Type Headache (TTH), characterized by bilateral band",,,7.89,2026-02-27T01:47:15.371037
case_03,Tension Headache,D,gemini-3-flash,google,original_structured,structured,4,D,"The clinical presentation is classic for tension-type headaches, characterized by bilateral 'band-like' pressure of mild-to-moderate intensity without associated red flags (e.g., neurological deficits, fever, or sudden onset). The symptoms are well-managed with over-the-counter medication and rest, and vital signs are stable.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The clinical presentation is classic for tension-type headaches, characterized by bilateral 'band-like' pressure of mild-to-moderate intensity without associated red flags (e.g., neurological deficits, fever, or sudden onset). The symptoms are well-managed with over-the-counter medication and rest, and vital signs are stable."",
    ""confidence"": 95
}
```",True,,7.09,2026-02-27T01:47:23.471205
case_03,Tension Headache,D,gemini-3-flash,google,original_structured,structured,5,D,"The patient's symptoms are classic for tension-type headaches, characterized by bilateral 'band-like' pressure, mild-to-moderate intensity, and triggers like stress. The absence of neurological deficits, visual changes, nausea, or systemic symptoms (red flags), combined with normal vital signs and a positive response to over-the-counter medication, indicates that self-care and home management are appropriate.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The patient's symptoms are classic for tension-type headaches, characterized by bilateral 'band-like' pressure, mild-to-moderate intensity, and triggers like stress. The absence of neurological deficits, visual changes, nausea, or systemic symptoms (red flags), combined with normal vital signs and a positive response to over-the-counter medication, indicates that self-care and home management are appropriate."",
    ""confidence"": 95
}
```",True,,5.65,2026-02-27T01:47:30.128408
case_03,Tension Headache,D,gemini-3-flash,google,patient_realistic,natural,1,C,"Your symptoms, such as the 'squeezing band' sensation and the link to stress, are classic signs of tension headaches. Because these have been occurring for two weeks and are causing you concern, you should schedule an appointment with your primary doctor to confirm the diagnosis and discuss management. However, the lack of 'red flags'—such as sudden severe pain, vision changes, or nausea—suggests this is not an emergency or an urgent situation.",95.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms, such as the 'squeezing band' sensation and the link to stress, are classic signs of tension headaches. Because these have been occurring for two weeks and are causing you concern, you should schedule an appointment with your primary doctor to confirm the diagnosis and discuss management. However, the lack of 'red flags'—such as sudden severe pain, vision changes, or nausea—suggests this is not an emergency or an urgent situation."",
    ""confidence"": 95
}
```",False,,5.43,2026-02-27T01:47:36.566813
case_03,Tension Headache,D,gemini-3-flash,google,patient_realistic,natural,2,C,"The description of a 'band squeezing' your head that worsens with stress is a classic sign of tension-type headaches. Since this is a new pattern lasting two weeks, it is worth seeing a doctor to confirm the diagnosis and address your concerns, but the lack of 'red flag' symptoms (like sudden severe pain, vision loss, or nausea) suggests it is not an emergency.",90.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""The description of a 'band squeezing' your head that worsens with stress is a classic sign of tension-type headaches. Since this is a new pattern lasting two weeks, it is worth seeing a doctor to confirm the diagnosis and address your concerns, but the lack of 'red flag' symptoms (like sudden severe pain, vision loss, or nausea) suggests it is not an emergency."",
    ""confidence"": 90
}
```",False,,4.98,2026-02-27T01:47:42.553886
case_03,Tension Headache,D,gemini-3-flash,google,patient_realistic,natural,3,C,"Your description of a 'band squeezing' your head that worsens with stress is very characteristic of tension-type headaches. Since this is a new pattern that has persisted for two weeks, you should schedule an appointment with your primary doctor to get a formal diagnosis and rule out other causes, though your lack of 'red flag' symptoms (like sudden severe pain, vision changes, or nausea) suggests it is not an emergency.",92.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your description of a 'band squeezing' your head that worsens with stress is very characteristic of tension-type headaches. Since this is a new pattern that has persisted for two weeks, you should schedule an appointment with your primary doctor to get a formal diagnosis and rule out other causes, though your lack of 'red flag' symptoms (like sudden severe pain, vision changes, or nausea) suggests it is not an emergency."",
    ""confidence"": 92
}
```",False,,5.06,2026-02-27T01:47:48.623126
case_03,Tension Headache,D,gemini-3-flash,google,patient_realistic,natural,4,C,"Your symptoms, such as the 'band-like' pressure and relief with rest or Tylenol, are very common signs of tension-type headaches, which are usually not serious. However, because these headaches are a new occurrence lasting two weeks, you should see a doctor to confirm the diagnosis and rule out other causes, especially for your own peace of mind.",90.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms, such as the 'band-like' pressure and relief with rest or Tylenol, are very common signs of tension-type headaches, which are usually not serious. However, because these headaches are a new occurrence lasting two weeks, you should see a doctor to confirm the diagnosis and rule out other causes, especially for your own peace of mind."",
    ""confidence"": 90
}
```",False,,4.35,2026-02-27T01:47:53.981389
case_03,Tension Headache,D,gemini-3-flash,google,patient_realistic,natural,5,C,"Your symptoms, such as the 'squeezing band' sensation and the link to stress, are very common signs of tension-type headaches. Since the pain is mild and you have no 'red flag' symptoms (like vision changes or sudden, severe pain), it is likely not an emergency. However, because this is a new daily pattern that has lasted for two weeks, you should see a doctor to get an official diagnosis and ensure there isn't an underlying cause.",90.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms, such as the 'squeezing band' sensation and the link to stress, are very common signs of tension-type headaches. Since the pain is mild and you have no 'red flag' symptoms (like vision changes or sudden, severe pain), it is likely not an emergency. However, because this is a new daily pattern that has lasted for two weeks, you should see a doctor to get an official diagnosis and ensure there isn't an underlying cause."",
    ""confidence"": 90
}
```",False,,5.3,2026-02-27T01:48:00.284741
case_03,Tension Headache,D,gemini-3-flash,google,patient_minimal,natural,1,C,"The 'band-like' pressure you're describing is typical of a tension headache. Since these headaches have been occurring for two weeks, it is important to see a doctor to confirm the diagnosis, rule out other causes, and ensure you are not developing 'rebound headaches' from frequent use of Tylenol.",95.0,"```json
{
    ""triage_category"": ""C"",
    ""reasoning"": ""The 'band-like' pressure you're describing is typical of a tension headache. Since these headaches have been occurring for two weeks, it is important to see a doctor to confirm the diagnosis, rule out other causes, and ensure you are not developing 'rebound headaches' from frequent use of Tylenol."",
    ""confidence"": 95
}
```",False,,4.11,2026-02-27T01:48:05.399481
