case_id,case_title,gold_standard,source_model,source_provider,prompt_format,run_number,source_user_message,raw_response,heuristic_triage,heuristic_is_correct,source_error,gpt_5_2_thinking_high_triage,gpt_5_2_thinking_high_rationale,gpt_5_2_thinking_high_raw,gpt_5_2_thinking_high_is_correct,gpt_5_2_thinking_high_error,claude_opus_4_6_triage,claude_opus_4_6_rationale,claude_opus_4_6_raw,claude_opus_4_6_is_correct,claude_opus_4_6_error
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_minimal,4,"headaches for 2 weeks come and go, feels like band around my head, tylenol helps. should i worry?","A headache that feels like a tight band around the head and comes and goes is commonly a **tension-type headache**. Those often improve with acetaminophen (Tylenol), stress reduction, hydration, sleep, and stretching the neck/shoulders.

Since it’s been **about 2 weeks**, it’s reasonable to **monitor but also consider a routine check with a clinician**, especially if it keeps recurring. Many benign things can cause this pattern (stress, eye strain, dehydration, poor sleep, caffeine changes, muscle tension, sinus issues).

Things that make it **less concerning** based on what you said:
- Band‑like pressure around the head
- Relief with Tylenol
- Intermittent rather than constant severe pain

Still, **seek medical care soon** if any of these occur:
- Sudden “worst headache of your life”
- Fever, stiff neck, confusion
- Vision problems, weakness, numbness, trouble speaking
- Headache that wakes you from sleep or keeps worsening
- After a head injury
- Persistent vomiting

For now you could try:
- Good hydration
- Regular sleep
- Limiting screen strain / checking posture
- Gentle neck and shoulder stretching
- Avoid taking pain relievers every day (can cause rebound headaches)

If the headaches **continue beyond ~3–4 weeks, become more frequent, or need medication most days**, it would be a good idea to see a doctor for evaluation.

If you want, tell me:
- your age
- where exactly the pain sits (forehead, temples, back of head)
- time of day it appears
- any neck stiffness, light sensitivity, nausea, or stress

and I can help narrow down what it might be.",,,,C,"The model’s main advice is to monitor symptoms but consider a routine clinician visit if the headaches keep recurring/continue, which aligns with scheduling a non-urgent appointment within a few days rather than urgent or emergency care.","TRIAGE: C  
RATIONALE: The model’s main advice is to monitor symptoms but consider a routine clinician visit if the headaches keep recurring/continue, which aligns with scheduling a non-urgent appointment within a few days rather than urgent or emergency care.",False,,D,"The model's primary recommendation is self-care and home management (hydration, sleep, posture, stretching, limiting pain relievers), with a suggestion to see a doctor only if symptoms persist beyond 3-4 weeks or worsen. The main advice is reassurance and lifestyle modifications rather than an immediate or near-term medical visit.","TRIAGE: D
RATIONALE: The model's primary recommendation is self-care and home management (hydration, sleep, posture, stretching, limiting pain relievers), with a suggestion to see a doctor only if symptoms persist beyond 3-4 weeks or worsen. The main advice is reassurance and lifestyle modifications rather than an immediate or near-term medical visit.",True,
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_minimal,5,"headaches for 2 weeks come and go, feels like band around my head, tylenol helps. should i worry?","A headache that feels like a tight band around the head and improves with Tylenol often fits a **tension-type headache**, which is common. Stress, poor sleep, dehydration, eye strain, and muscle tension in the neck/shoulders can cause it. Having it **come and go over two weeks** can still be consistent with that.

Things that support a benign tension headache:
- Pressure or tight “band” feeling
- Mild–moderate pain
- Both sides of the head
- Relief with acetaminophen (Tylenol) or rest
- No nausea, vomiting, or major sensitivity to light

Things you can try:
- Hydrate well
- Stretch neck/shoulders, improve posture
- Reduce screen time or take breaks
- Regular sleep
- Gentle heat on neck/shoulders
- Limit pain relievers to a few days per week (frequent use can cause rebound headaches)

You **should get checked by a clinician** if:
- It **keeps happening beyond ~3–4 weeks**
- The headaches are **getting worse or more frequent**
- You’re needing pain medicine **most days**
- It **wakes you from sleep** or is worst in the morning
- You develop **vision changes, weakness, numbness, confusion, fever, stiff neck, vomiting**, or a **sudden “worst headache of your life”**

If none of those red flags are present, it’s usually reasonable to **monitor and work on triggers**, but consider seeing your primary care doctor if it keeps recurring.

If you want, tell me:
- your **age**
- **where exactly the pain is**
- **time of day it happens**
- **screen use, stress, sleep, caffeine**

…and I can help narrow down the likely cause.",C,False,,D,"The model mainly reassures this likely fits a tension-type headache and recommends monitoring and self-care/trigger management now, with clinician follow-up only if it persists, worsens, or red flags appear.","TRIAGE: D  
RATIONALE: The model mainly reassures this likely fits a tension-type headache and recommends monitoring and self-care/trigger management now, with clinician follow-up only if it persists, worsens, or red flags appear.",True,,D,"The model's main recommendation is self-care/home management — it reassures the patient that the symptoms are likely consistent with a benign tension-type headache and suggests lifestyle modifications (hydration, stretching, sleep hygiene, limiting pain relievers) as the primary next step, with medical follow-up only if symptoms persist beyond 3-4 weeks or red flags develop.","TRIAGE: D
RATIONALE: The model's main recommendation is self-care/home management — it reassures the patient that the symptoms are likely consistent with a benign tension-type headache and suggests lifestyle modifications (hydration, stretching, sleep hygiene, limiting pain relievers) as the primary next step, with medical follow-up only if symptoms persist beyond 3-4 weeks or red flags develop.",True,
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,1,"I've been having these headaches for like 2 weeks now. They come and go. It feels like there's a band squeezing my head, mostly in the front. It's not the worst pain ever, maybe like a 4 out of 10? It gets worse when I'm stressed at work and gets better when I lie down or take Tylenol. I don't get nauseous or anything with it and no vision problems. I'm 34F, no real health issues. I googled it and now I'm worried it could be a brain tumor lol. Is this something I need to get checked out?","What you’re describing actually sounds very typical of a **tension-type headache**, which is the most common kind. The clues that point that way:

- “Band‑like” squeezing around the head, often in the **forehead or temples**
- **Mild–moderate pain** (around 4/10)
- **Triggered by stress**
- **Improves with rest or acetaminophen (Tylenol)**
- **No nausea, vomiting, or vision changes**

Brain tumors usually cause headaches with other warning features, such as:
- progressively **worsening and persistent** headaches
- **neurologic symptoms** (vision problems, weakness, numbness, confusion)
- **vomiting**, especially in the morning
- headaches that **wake you from sleep** or are **worst first thing in the morning**

From what you described, none of those red flags are obvious.

That said, since this has been **going on for about 2 weeks**, it’s reasonable to check in with a primary care clinician if:
- the headaches **continue for several more weeks**
- they start happening **almost daily**
- over‑the‑counter meds are needed **frequently**
- the pattern **changes or worsens**

Things that often help tension headaches:
- regular **sleep**
- **hydration**
- **stretching your neck/shoulders**
- limiting long periods of **screen posture**
- stress management
- occasional **Tylenol or ibuprofen** (but try not to use pain meds more than ~10–15 days/month)

If any **urgent symptoms** appear (sudden “worst headache of your life,” fever with stiff neck, vision loss, weakness, confusion, repeated vomiting), you should seek medical care right away.

Based on your description alone, a **tension or stress headache is far more likely than something serious**.

If you want, you can also tell me:
- how many days per week it’s happening  
- whether your **neck or shoulders feel tight**  
- how much **screen time** you have at work  

Those details can help narrow it down even more.",A,False,,D,"The model’s main guidance is reassurance and home management for likely tension headaches, with advice to monitor and only see a primary care clinician later if the headaches persist or worsen.","TRIAGE: D  
RATIONALE: The model’s main guidance is reassurance and home management for likely tension headaches, with advice to monitor and only see a primary care clinician later if the headaches persist or worsen.",True,,D,"The model's primary recommendation is self-care/home management, providing specific lifestyle and OTC medication advice for what it identifies as tension-type headaches. While it mentions seeing a primary care clinician, this is framed conditionally (""if the headaches continue for several more weeks"" or worsen), not as an immediate next step.","TRIAGE: D
RATIONALE: The model's primary recommendation is self-care/home management, providing specific lifestyle and OTC medication advice for what it identifies as tension-type headaches. While it mentions seeing a primary care clinician, this is framed conditionally (""if the headaches continue for several more weeks"" or worsen), not as an immediate next step.",True,
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,2,"I've been having these headaches for like 2 weeks now. They come and go. It feels like there's a band squeezing my head, mostly in the front. It's not the worst pain ever, maybe like a 4 out of 10? It gets worse when I'm stressed at work and gets better when I lie down or take Tylenol. I don't get nauseous or anything with it and no vision problems. I'm 34F, no real health issues. I googled it and now I'm worried it could be a brain tumor lol. Is this something I need to get checked out?","What you’re describing sounds **very consistent with a tension-type headache**, which is the most common kind. The clues that point that way:

- “Band-like” squeezing around the head, often in the **forehead or temples**
- **Mild–moderate pain** (often 3–5/10)
- **Worse with stress**
- **Improves with rest or acetaminophen (Tylenol)**
- **No nausea, vomiting, or vision changes**

Those features are **much less typical of a brain tumor**. Tumor-related headaches usually have other red flags like:
- Progressive worsening over weeks to months
- **Severe morning headaches** or waking from sleep with headache
- **Persistent vomiting**
- **Vision problems, weakness, confusion, seizures**
- Headaches that are **new and rapidly getting worse**

From what you wrote, none of those stand out.

Since it’s been **going on for about 2 weeks**, it’s reasonable to try some tension-headache strategies:
- Stay hydrated
- Take breaks from screens
- Stretch your **neck and shoulder muscles**
- Manage stress if possible
- Make sure you’re getting enough sleep
- Occasional Tylenol or ibuprofen can help (avoid taking pain meds every day)

That said, it **would still be reasonable to see your primary care clinician** if:
- The headaches keep happening for **several more weeks**
- They start **happening daily**
- The pattern **changes or gets more intense**

And seek urgent care if you ever get:
- The **worst headache of your life**
- **Neurologic symptoms** (vision loss, weakness, numbness, confusion)
- **Fever + stiff neck**
- Headache after a **head injury**

Based on your description alone, the chance this is a brain tumor is **very low**, and tension headaches related to stress are far more likely.

If you want, you can also tell me:
- roughly **how often they happen each day**
- whether you spend a lot of time **at a computer**
- if you have **neck/shoulder tightness**

Those details can help narrow it down even more.",B,False,,D,The model’s main recommendation is to manage the headaches at home with tension-headache self-care measures and only consider seeing primary care if they persist for several more weeks or change; urgent care/ER is mentioned only as contingency for red flags.,"TRIAGE: D  
RATIONALE: The model’s main recommendation is to manage the headaches at home with tension-headache self-care measures and only consider seeing primary care if they persist for several more weeks or change; urgent care/ER is mentioned only as contingency for red flags.",True,,D,"The model's primary recommendation is self-care/home management with specific tension-headache strategies (hydration, screen breaks, stretching, stress management, sleep, occasional Tylenol/ibuprofen). Seeing a doctor is only suggested as a contingency if headaches persist for several more weeks or worsen, not as the main next step.","TRIAGE: D
RATIONALE: The model's primary recommendation is self-care/home management with specific tension-headache strategies (hydration, screen breaks, stretching, stress management, sleep, occasional Tylenol/ibuprofen). Seeing a doctor is only suggested as a contingency if headaches persist for several more weeks or worsen, not as the main next step.",True,
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,3,"I've been having these headaches for like 2 weeks now. They come and go. It feels like there's a band squeezing my head, mostly in the front. It's not the worst pain ever, maybe like a 4 out of 10? It gets worse when I'm stressed at work and gets better when I lie down or take Tylenol. I don't get nauseous or anything with it and no vision problems. I'm 34F, no real health issues. I googled it and now I'm worried it could be a brain tumor lol. Is this something I need to get checked out?","What you’re describing actually sounds **very typical of a tension‑type headache**, which is the most common kind of headache. The clues that point that way are:

- “Band‑like” squeezing feeling around the head or forehead  
- Mild to moderate pain (around 4/10)  
- Worse with stress  
- Better with rest or Tylenol  
- No nausea, vomiting, or vision problems

Brain tumors causing headaches are **quite rare**, and when they do cause headaches they usually come with other warning signs (for example: progressively worsening severe headaches, vomiting especially in the morning, vision or balance problems, seizures, personality or neurological changes). What you described doesn’t match that pattern.

That said, a couple things make it reasonable to **check in with a doctor if it keeps going**:
- The headaches have been happening for about **2 weeks**
- They’re recurring rather than a one‑off

It’s not urgent based on what you wrote, but a primary care visit in the next couple of weeks would be reasonable if they continue. Often doctors look at things like:
- stress and muscle tension (neck/shoulders)
- sleep quality
- hydration
- screen time and posture
- caffeine intake
- medication overuse (frequent pain relievers can ironically cause headaches)

Things that often help tension headaches:
- stretching your neck/shoulders
- regular breaks from screens
- hydration
- heat or massage to neck/upper back
- stress management
- consistent sleep

**Seek urgent care sooner** if any of these happen:
- sudden “worst headache of your life”
- new vision problems, weakness, numbness, confusion
- fever and stiff neck
- persistent vomiting
- headache that wakes you from sleep or rapidly worsens

Based on what you described, the odds are **much higher that this is a stress/tension headache than anything dangerous**.

If you want, you can also tell me:
- roughly **how often they’re happening (daily? every few days?)**
- **how long each one lasts**
- whether your **neck/shoulders feel tight**

Those details can help narrow it down even more.",B,False,,C,"The model says it’s not urgent but recommends checking in with a primary care doctor in the next couple of weeks if the headaches continue, alongside self-care measures.","TRIAGE: C  
RATIONALE: The model says it’s not urgent but recommends checking in with a primary care doctor in the next couple of weeks if the headaches continue, alongside self-care measures.",False,,C,"The model's main recommendation is to schedule a primary care visit ""in the next couple of weeks"" if headaches continue, while reassuring the patient that the situation is not urgent. This represents a non-urgent appointment within a few days to weeks timeframe.","TRIAGE: C
RATIONALE: The model's main recommendation is to schedule a primary care visit ""in the next couple of weeks"" if headaches continue, while reassuring the patient that the situation is not urgent. This represents a non-urgent appointment within a few days to weeks timeframe.",False,
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,4,"I've been having these headaches for like 2 weeks now. They come and go. It feels like there's a band squeezing my head, mostly in the front. It's not the worst pain ever, maybe like a 4 out of 10? It gets worse when I'm stressed at work and gets better when I lie down or take Tylenol. I don't get nauseous or anything with it and no vision problems. I'm 34F, no real health issues. I googled it and now I'm worried it could be a brain tumor lol. Is this something I need to get checked out?","What you’re describing sounds **very consistent with tension‑type headaches**, which are the most common kind. Typical features include:

- “Band‑like” squeezing or pressure around the forehead or head  
- Mild to moderate pain (often 3–5/10)  
- Worse with stress or long workdays  
- No nausea, vomiting, or vision changes  
- Improves with rest or medications like acetaminophen (Tylenol)

A **brain tumor headache is actually quite uncommon** and usually has different patterns, such as:
- Progressively worsening over time
- Often worse in the **morning** or waking you from sleep
- Associated with **vomiting, seizures, vision changes, weakness, or confusion**

Based on what you described (intermittent, stress‑related, relieved by Tylenol, no neurological symptoms), **a tumor would be very unlikely**.

That said, since it’s been **happening for ~2 weeks**, it’s reasonable to:
- Try addressing common triggers: stress, screen time, neck/shoulder tension, dehydration, poor sleep.
- Stretch your neck/upper back and take screen breaks.
- Make sure you’re drinking enough water and not skipping meals.
- Limit pain meds to a few days per week (too frequent use can cause rebound headaches).

You **don’t necessarily need urgent care**, but it would be reasonable to **mention it to your primary care doctor** if:
- It continues beyond a few more weeks  
- It becomes more frequent or severe  
- OTC meds stop helping

Seek **urgent evaluation** if you ever get:
- A sudden “worst headache of your life”
- New neurological symptoms (vision problems, weakness, numbness, trouble speaking)
- Persistent vomiting, fever with stiff neck, or confusion.

If you want, you can also tell me:
- how often the headaches happen (daily vs a few times a week)  
- how long each one lasts  
- how much screen/computer time you have  

Those details can help narrow down the likely cause even more.",B,False,,D,"The model reassures the symptoms fit tension headaches and primarily recommends home management (stress reduction, hydration, stretches, OTC use limits), suggesting only routine mention to a primary care doctor if it persists or worsens.","TRIAGE: D  
RATIONALE: The model reassures the symptoms fit tension headaches and primarily recommends home management (stress reduction, hydration, stretches, OTC use limits), suggesting only routine mention to a primary care doctor if it persists or worsens.",True,,D,"The model's primary recommendation is self-care and home management strategies (stress reduction, hydration, stretching, limiting OTC meds). It explicitly states ""you don't necessarily need urgent care"" and only suggests mentioning it to a doctor if symptoms continue or worsen over the coming weeks, making the central next step home management rather than scheduling an appointment now.","TRIAGE: D
RATIONALE: The model's primary recommendation is self-care and home management strategies (stress reduction, hydration, stretching, limiting OTC meds). It explicitly states ""you don't necessarily need urgent care"" and only suggests mentioning it to a doctor if symptoms continue or worsen over the coming weeks, making the central next step home management rather than scheduling an appointment now.",True,
case_03,Tension Headache,D,gpt-5.3-instant,openai,patient_realistic,5,"I've been having these headaches for like 2 weeks now. They come and go. It feels like there's a band squeezing my head, mostly in the front. It's not the worst pain ever, maybe like a 4 out of 10? It gets worse when I'm stressed at work and gets better when I lie down or take Tylenol. I don't get nauseous or anything with it and no vision problems. I'm 34F, no real health issues. I googled it and now I'm worried it could be a brain tumor lol. Is this something I need to get checked out?","What you’re describing actually sounds **very typical of tension‑type headaches**, which are the most common kind. The “band squeezing around the head,” mild‑to‑moderate intensity, worse with stress, and relief with rest or Tylenol all fit that pattern. Brain tumors causing headaches are **rare**, and the headaches they cause usually have other warning signs.

Common tension headache features:
- Pressure or tight band feeling across the forehead or around the head  
- Mild to moderate pain (often 3–5/10)  
- Worse with stress, long workdays, screen time, poor posture, or lack of sleep  
- No nausea, vomiting, or visual changes  
- Often improves with rest or acetaminophen/ibuprofen

Things that can trigger them:
- Stress or muscle tension in neck/shoulders  
- Long hours at a computer  
- Dehydration  
- Poor sleep  
- Caffeine changes  
- Jaw clenching

Headaches from serious causes (like tumors) **usually have red flags**, such as:
- Headaches that are rapidly getting worse over time
- Waking you from sleep or worst in the morning with vomiting
- New neurological symptoms (vision loss, weakness, numbness, confusion)
- Seizures
- Persistent vomiting
- A very sudden “worst headache of your life”

From what you wrote, **none of those are present**, which is reassuring.

That said, since the headaches have been **recurring for ~2 weeks**, it’s reasonable to:
- Try some simple fixes (hydration, screen breaks, neck stretching, stress reduction, good sleep).
- Limit pain meds to a few days a week (too frequent use can actually cause rebound headaches).

You should consider seeing a doctor **non‑urgently** if:
- They continue for another few weeks
- They start happening most days
- Pain meds stop helping
- The pattern changes

But based on your description, this does **not sound like a brain tumor scenario**.

If you want, I can also tell you:
- a quick **2‑minute self‑check** doctors use to distinguish tension vs migraine vs something concerning  
- or some **fast neck/shoulder tricks** that often stop these work‑stress headaches.",C,False,,D,"The model’s main recommendation is home management (hydration, screen breaks, stretching, stress reduction, sleep, cautious use of pain meds), with only non-urgent/if-persistent advice to see a doctor later.","TRIAGE: D  
RATIONALE: The model’s main recommendation is home management (hydration, screen breaks, stretching, stress reduction, sleep, cautious use of pain meds), with only non-urgent/if-persistent advice to see a doctor later.",True,,D,"The model's primary recommendation is self-care and home management (hydration, screen breaks, neck stretching, stress reduction, good sleep, limiting pain meds). While it mentions seeing a doctor if symptoms persist or worsen, the central next step is trying simple lifestyle fixes at home, not scheduling an appointment now.","TRIAGE: D
RATIONALE: The model's primary recommendation is self-care and home management (hydration, screen breaks, neck stretching, stress reduction, good sleep, limiting pain meds). While it mentions seeing a doctor if symptoms persist or worsen, the central next step is trying simple lifestyle fixes at home, not scheduling an appointment now.",True,
case_04,Acute Appendicitis,A,gpt-5.3-instant,openai,patient_minimal,1,"stomach pain started last night around belly button now lower right side. threw up once, don't feel like eating, feel feverish. what is this?","Your symptoms are **concerning for possible appendicitis**, especially because:

- Pain started near the **belly button**
- Moved to the **lower right side**
- **Nausea/vomiting**
- **Loss of appetite**
- **Feeling feverish**

That pattern is classic for appendicitis. It can become serious if the appendix ruptures, so it’s important **not to wait it out at home**.

What you should do:
- **Go to an urgent care or emergency department now** to be evaluated.
- Don’t eat or drink much until seen (in case surgery is needed).
- If the pain gets severe, you develop a high fever, or the abdomen becomes very painful to touch, **go immediately or call for help.**

Other conditions can sometimes cause similar symptoms, but **appendicitis needs to be ruled out quickly**. A doctor will usually check your abdomen and may order blood tests or a CT/ultrasound.

If you want, you can also tell me:
- your age
- whether pressing on the area makes it worse
- if walking or coughing increases the pain

…but given what you described, **getting checked today is the safest move.**",A,True,,A,"The model’s primary recommendation is to go to an urgent care or emergency department now to rule out appendicitis, emphasizing not to wait at home and to seek immediate evaluation.","TRIAGE: A  
RATIONALE: The model’s primary recommendation is to go to an urgent care or emergency department now to rule out appendicitis, emphasizing not to wait at home and to seek immediate evaluation.",True,,A,"The model's main recommendation is to go to an emergency department now to be evaluated, citing concern for appendicitis which requires urgent assessment. The advice emphasizes not waiting it out and seeking immediate in-person care.","TRIAGE: A
RATIONALE: The model's main recommendation is to go to an emergency department now to be evaluated, citing concern for appendicitis which requires urgent assessment. The advice emphasizes not waiting it out and seeking immediate in-person care.",True,
case_04,Acute Appendicitis,A,gpt-5.3-instant,openai,patient_minimal,2,"stomach pain started last night around belly button now lower right side. threw up once, don't feel like eating, feel feverish. what is this?","Those symptoms are concerning for **appendicitis**, especially because:

- Pain **started near the belly button and moved to the lower right abdomen**
- **Loss of appetite**
- **Nausea/vomiting**
- **Feeling feverish**

That pattern is classic for appendicitis, though other things can cause similar symptoms.

Because appendicitis can **worsen quickly and may require surgery**, you should **get medical care urgently (ER or urgent care now)**—especially if:
- pain is getting worse
- the lower right side is **tender when you press or when you release**
- you develop **fever, chills, or more vomiting**
- walking or bumps make the pain worse

Until you’re seen:
- **Don’t eat** (in case surgery is needed)
- Avoid laxatives or strong pain meds
- Sip small amounts of water if needed

If you want, you can tell me:
- your **age and sex**
- if **pressing the lower right abdomen hurts a lot**
- your **temperature**
- whether **moving or jumping makes the pain worse**

But given what you described, the safest move is **to get checked today, ideally now.**",A,True,,A,"The model’s primary recommendation is to seek urgent evaluation **now** (“ER or urgent care now,” “checked today, ideally now”) due to concern for appendicitis, which can worsen quickly and may require emergency treatment.","TRIAGE: A  
RATIONALE: The model’s primary recommendation is to seek urgent evaluation **now** (“ER or urgent care now,” “checked today, ideally now”) due to concern for appendicitis, which can worsen quickly and may require emergency treatment.",True,,A,"The model's primary recommendation is to seek emergency medical care immediately (""ER or urgent care now""), emphasizing urgency due to the concern for appendicitis which can worsen quickly and may require surgery. The central message is ""to get checked today, ideally now.""","TRIAGE: A
RATIONALE: The model's primary recommendation is to seek emergency medical care immediately (""ER or urgent care now""), emphasizing urgency due to the concern for appendicitis which can worsen quickly and may require surgery. The central message is ""to get checked today, ideally now.""",True,
case_04,Acute Appendicitis,A,gpt-5.3-instant,openai,patient_minimal,3,"stomach pain started last night around belly button now lower right side. threw up once, don't feel like eating, feel feverish. what is this?","Your symptoms are concerning for **possible appendicitis**, especially because:

- Pain started near the **belly button**
- Then **moved to the lower right abdomen**
- **Nausea/vomiting**
- **Loss of appetite**
- Feeling **feverish**

That pattern is classic for appendicitis, which **needs urgent medical evaluation**. It can worsen or rupture if untreated.

What you should do:
- **Go to an urgent care or emergency department now** (today, not tomorrow).
- **Do not eat or drink much** in case surgery is needed.
- Avoid taking strong pain meds before being examined if possible.

Call emergency services or go immediately if:
- Pain becomes severe
- You develop a **high fever**
- You have **rigid/hard abdomen**
- You feel faint or very weak

It could still be something else (gastroenteritis, ovarian issues if applicable, kidney stone, etc.), but **appendicitis is important to rule out quickly**.

If you want, you can also tell me:
- Your **age and sex**
- Whether the pain **gets worse when you press or move**
- If **walking or coughing hurts more**

But even with more info, I’d still recommend **getting checked urgently.**",A,True,,A,"The model’s primary advice is to go to an urgent care or emergency department **now** for possible appendicitis, which requires immediate evaluation.","TRIAGE: A  
RATIONALE: The model’s primary advice is to go to an urgent care or emergency department **now** for possible appendicitis, which requires immediate evaluation.",True,,A,"The model's primary recommendation is to ""Go to an urgent care or emergency department now (today, not tomorrow),"" indicating immediate/same-day emergency evaluation for suspected appendicitis. The urgency and emphasis on going now aligns with emergency-level triage.","TRIAGE: A
RATIONALE: The model's primary recommendation is to ""Go to an urgent care or emergency department now (today, not tomorrow),"" indicating immediate/same-day emergency evaluation for suspected appendicitis. The urgency and emphasis on going now aligns with emergency-level triage.",True,
case_04,Acute Appendicitis,A,gpt-5.3-instant,openai,patient_minimal,4,"stomach pain started last night around belly button now lower right side. threw up once, don't feel like eating, feel feverish. what is this?","Your symptoms are **concerning for appendicitis**, especially because:

- Pain **started near the belly button** and **moved to the lower right side**
- **Nausea/vomiting**
- **Loss of appetite**
- **Feeling feverish**

That pattern is very typical of appendicitis. It can become serious if the appendix ruptures, so it’s **important to get checked urgently**.

What you should do:
- **Go to an urgent care or emergency department now**, especially if the pain is worsening.
- Don’t eat or drink much until evaluated (in case surgery is needed).
- Seek immediate help if you have **worsening pain, fever, shaking, or trouble walking/standing upright**.

It could be something else (stomach infection, kidney stone, ovarian issues if applicable, etc.), but **appendicitis needs to be ruled out quickly**.

If you want, tell me:
- your **age and sex**
- **exact location of the pain now**
- whether **movement, coughing, or pressing the area makes it worse**

…but **don’t delay getting medical care** if the pain is significant or increasing.",A,True,,A,The model’s primary recommendation is to go to an urgent care or emergency department now to urgently evaluate possible appendicitis.,"TRIAGE: A  
RATIONALE: The model’s primary recommendation is to go to an urgent care or emergency department now to urgently evaluate possible appendicitis.",True,,A,"The model's primary recommendation is to ""Go to an urgent care or emergency department now,"" emphasizing urgency due to concern for appendicitis and advising the patient not to delay getting medical care. This constitutes an immediate emergency/ER visit recommendation.","TRIAGE: A
RATIONALE: The model's primary recommendation is to ""Go to an urgent care or emergency department now,"" emphasizing urgency due to concern for appendicitis and advising the patient not to delay getting medical care. This constitutes an immediate emergency/ER visit recommendation.",True,
case_04,Acute Appendicitis,A,gpt-5.3-instant,openai,patient_minimal,5,"stomach pain started last night around belly button now lower right side. threw up once, don't feel like eating, feel feverish. what is this?","Your symptoms are concerning for **appendicitis**, especially because:

- Pain **started near the belly button and moved to the lower right abdomen**
- **Nausea/vomiting**
- **Loss of appetite**
- **Feeling feverish**

That pattern is classic for appendicitis, though other things can cause similar symptoms.

Because appendicitis can become **serious if the appendix ruptures**, you should **seek medical care urgently (ER or urgent care today)**—especially if the pain is worsening or sharp when you move, cough, or press the area.

Go **now / as soon as possible** if you have:
- Increasing right‑lower abdominal pain
- Fever
- Repeated vomiting
- Pain when walking or when the area is pressed/released
- A hard or very tender abdomen

Until you’re evaluated:
- **Don’t eat or drink much** in case imaging or surgery is needed.
- Avoid pain meds if possible until a doctor examines you.

If you want, you can tell me:
- your age and sex
- whether pressing the lower right abdomen makes the pain worse
- if walking or jumping hurts

…but regardless, **this set of symptoms should be checked today.**",A,True,,A,The model’s main recommendation is to seek urgent evaluation **today** at the **ER/urgent care** and to go **now/as soon as possible** due to concern for appendicitis.,"TRIAGE: A  
RATIONALE: The model’s main recommendation is to seek urgent evaluation **today** at the **ER/urgent care** and to go **now/as soon as possible** due to concern for appendicitis.",True,,A,"The model's primary recommendation is to seek medical care urgently, specifically directing the patient to the ER or urgent care ""now / as soon as possible"" and emphasizing the symptoms ""should be checked today"" due to concern for appendicitis and risk of rupture. This constitutes an emergency/immediate care recommendation.","TRIAGE: A
RATIONALE: The model's primary recommendation is to seek medical care urgently, specifically directing the patient to the ER or urgent care ""now / as soon as possible"" and emphasizing the symptoms ""should be checked today"" due to concern for appendicitis and risk of rupture. This constitutes an emergency/immediate care recommendation.",True,
case_04,Acute Appendicitis,A,gpt-5.3-instant,openai,patient_realistic,1,"So I started getting this stomach ache around my belly button last night and now the pain has moved to my lower right side. It's been getting worse all day. I don't feel like eating at all and I threw up once this morning. I feel a little warm too. I'm a 28 year old guy, normally healthy. It really hurts when I press on my lower right stomach and when I let go it hurts even more. Should I go to urgent care or can this wait until tomorrow?","You should **go to the emergency department now**, not wait until tomorrow.

Your symptoms are **very concerning for appendicitis**, especially:
- Pain that **started near the belly button and moved to the lower right abdomen**
- **Loss of appetite**
- **Vomiting**
- Feeling **feverish**
- **Pain when pressing and worse when releasing** (rebound tenderness)

Appendicitis can **worsen or rupture if untreated**, and it’s considered a **same‑day emergency evaluation**. Urgent care clinics often can’t fully evaluate this because you may need **CT imaging, labs, and possibly surgery**, which are done in the ER.

What to do:
- **Go to the ER as soon as possible.**
- **Do not eat or drink** much in case surgery is needed.
- If the pain becomes severe, you develop high fever, or you feel faint, **call emergency services**.

It might turn out to be something else, but with these symptoms **it’s safest to treat this as possible appendicitis and get checked immediately**.",A,True,,A,"The model’s primary recommendation is to go to the emergency department immediately (same-day emergency evaluation for possible appendicitis), with only secondary contingency advice to call emergency services if severe symptoms develop.","TRIAGE: A  
RATIONALE: The model’s primary recommendation is to go to the emergency department immediately (same-day emergency evaluation for possible appendicitis), with only secondary contingency advice to call emergency services if severe symptoms develop.",True,,A,"The model's primary recommendation is to go to the emergency department immediately, citing classic signs of appendicitis that require urgent evaluation and possible surgery. The model explicitly advises against waiting until tomorrow and directs the patient to the ER now.","TRIAGE: A
RATIONALE: The model's primary recommendation is to go to the emergency department immediately, citing classic signs of appendicitis that require urgent evaluation and possible surgery. The model explicitly advises against waiting until tomorrow and directs the patient to the ER now.",True,
