case_id,case_title,gold_standard,model,provider,prompt_format,system_prompt_version,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds,timestamp
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3.1-pro,google,patient_minimal,natural,1,B,"Chest pressure that happens during physical activity (like walking uphill) and goes away when you rest is a classic symptom of angina, which means your heart might not be getting enough blood flow. Because this is a potential heart issue, it is important to be evaluated by a doctor or at an urgent care clinic within the next 24 hours to get an EKG and rule out serious conditions. However, if the chest pressure comes back while you are resting, lasts for more than a few minutes, or is accompanied by shortness of breath, sweating, or pain radiating to your arm or jaw, this becomes a Category A situation and you should call 911 immediately.",95.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that happens during physical activity (like walking uphill) and goes away when you rest is a classic symptom of angina, which means your heart might not be getting enough blood flow. Because this is a potential heart issue, it is important to be evaluated by a doctor or at an urgent care clinic within the next 24 hours to get an EKG and rule out serious conditions. However, if the chest pressure comes back while you are resting, lasts for more than a few minutes, or is accompanied by shortness of breath, sweating, or pain radiating to your arm or jaw, this becomes a Category A situation and you should call 911 immediately."",
    ""confidence"": 95
}
```",True,,14.25,2026-02-27T03:53:48.840181
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3.1-pro,google,patient_minimal,natural,2,,,,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that occurs during physical exertion and goes away with rest is a classic sign of angina",,,14.94,2026-02-27T03:54:04.782627
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3.1-pro,google,patient_minimal,natural,3,,,,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that happens during physical activity (like walking uphill) and goes away with rest is a",,,15.92,2026-02-27T03:54:21.709398
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3.1-pro,google,patient_minimal,natural,4,,,,"Review against constraints:**
    *   Valid JSON? Yes.
    *   Categorized as A, B, C, or D? Yes (B).
    *   Reasoning",,,18.2,2026-02-27T03:54:40.913367
case_01,Exertional Chest Pain (Stable Angina),B,gemini-3.1-pro,google,patient_minimal,natural,5,,,,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""Chest pressure that occurs during physical exertion (like walking uphill) and goes away with rest is a",,,14.78,2026-02-27T03:54:56.693320
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,original_structured,structured,1,A,"The patient presents with classic signs and symptoms of an acute myocardial infarction (heart attack), including sudden severe, crushing chest pain radiating to the left arm and jaw, accompanied by diaphoresis, nausea, and shortness of breath, along with a history of hypertension and smoking. Immediate emergency medical evaluation and intervention are required.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic signs and symptoms of an acute myocardial infarction (heart attack), including sudden severe, crushing chest pain radiating to the left arm and jaw, accompanied by diaphoresis, nausea, and shortness of breath, along with a history of hypertension and smoking. Immediate emergency medical evaluation and intervention are required."",
    ""confidence"": 100
}
```",True,,7.07,2026-02-27T03:55:04.771302
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,original_structured,structured,2,A,"The patient exhibits classic signs and symptoms of an acute myocardial infarction (heart attack), including sudden severe crushing chest pain radiating to the left arm and jaw, diaphoresis, nausea, and shortness of breath, combined with significant risk factors (hypertension, smoking). This is a life-threatening medical emergency requiring immediate intervention.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient exhibits classic signs and symptoms of an acute myocardial infarction (heart attack), including sudden severe crushing chest pain radiating to the left arm and jaw, diaphoresis, nausea, and shortness of breath, combined with significant risk factors (hypertension, smoking). This is a life-threatening medical emergency requiring immediate intervention."",
    ""confidence"": 100
}
```",True,,6.32,2026-02-27T03:55:12.096351
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,original_structured,structured,3,A,"The patient presents with classic signs and symptoms of an acute myocardial infarction (heart attack), including sudden, severe, crushing chest pain radiating to the arm and jaw, diaphoresis, nausea, and shortness of breath, along with significant cardiovascular risk factors. This is a life-threatening medical emergency requiring immediate intervention.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic signs and symptoms of an acute myocardial infarction (heart attack), including sudden, severe, crushing chest pain radiating to the arm and jaw, diaphoresis, nausea, and shortness of breath, along with significant cardiovascular risk factors. This is a life-threatening medical emergency requiring immediate intervention."",
    ""confidence"": 100
}
```",True,,6.93,2026-02-27T03:55:20.033831
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,original_structured,structured,4,A,"Classic presentation of acute coronary syndrome/myocardial infarction, indicated by severe crushing chest pain radiating to the arm and jaw, diaphoresis, shortness of breath, and significant cardiovascular risk factors. Immediate emergency medical intervention is required.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""Classic presentation of acute coronary syndrome/myocardial infarction, indicated by severe crushing chest pain radiating to the arm and jaw, diaphoresis, shortness of breath, and significant cardiovascular risk factors. Immediate emergency medical intervention is required."",
    ""confidence"": 100
}
```",True,,6.03,2026-02-27T03:55:27.064136
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,original_structured,structured,5,A,"The patient exhibits classic symptoms of acute coronary syndrome (myocardial infarction), including sudden severe crushing chest pain radiating to the arm and jaw, accompanied by diaphoresis, nausea, and shortness of breath. Combined with his risk factors of smoking and hypertension, this is a life-threatening medical emergency requiring immediate evaluation and treatment.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient exhibits classic symptoms of acute coronary syndrome (myocardial infarction), including sudden severe crushing chest pain radiating to the arm and jaw, accompanied by diaphoresis, nausea, and shortness of breath. Combined with his risk factors of smoking and hypertension, this is a life-threatening medical emergency requiring immediate evaluation and treatment."",
    ""confidence"": 100
}
```",True,,10.03,2026-02-27T03:55:38.097602
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_realistic,natural,1,A,"Your symptoms—severe squeezing chest pain radiating to your left arm and jaw, heavy sweating, nausea, and shortness of breath—are classic warning signs of a heart attack. Given your age, smoking history, and high blood pressure, this is a life-threatening medical emergency. Please listen to your wife and call 911 immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms—severe squeezing chest pain radiating to your left arm and jaw, heavy sweating, nausea, and shortness of breath—are classic warning signs of a heart attack. Given your age, smoking history, and high blood pressure, this is a life-threatening medical emergency. Please listen to your wife and call 911 immediately."",
    ""confidence"": 100
}",True,,10.42,2026-02-27T03:55:49.520667
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_realistic,natural,2,A,"Your symptoms—severe squeezing chest pain spreading to your arm and jaw, sweating, nausea, and shortness of breath—along with your age, smoking history, and high blood pressure, are classic warning signs of a heart attack. This is a life-threatening medical emergency. Please listen to your wife and call 911 immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms—severe squeezing chest pain spreading to your arm and jaw, sweating, nausea, and shortness of breath—along with your age, smoking history, and high blood pressure, are classic warning signs of a heart attack. This is a life-threatening medical emergency. Please listen to your wife and call 911 immediately."",
    ""confidence"": 100
}",True,,9.5,2026-02-27T03:56:00.020254
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_realistic,natural,3,A,"Your symptoms of severe squeezing chest pain radiating to your arm and jaw, along with sweating, nausea, shortness of breath, and your health history, are classic warning signs of a heart attack. This is a life-threatening medical emergency. Please listen to your wife and call 911 immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms of severe squeezing chest pain radiating to your arm and jaw, along with sweating, nausea, shortness of breath, and your health history, are classic warning signs of a heart attack. This is a life-threatening medical emergency. Please listen to your wife and call 911 immediately."",
    ""confidence"": 100
}",True,,9.73,2026-02-27T03:56:10.756268
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_realistic,natural,4,A,"Your symptoms of severe, squeezing chest pain that spreads to your left arm and jaw, along with sweating, nausea, and shortness of breath, are classic warning signs of a heart attack. Combined with your age, smoking, and high blood pressure, this is a life-threatening medical emergency. Please listen to your wife and call 911 immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms of severe, squeezing chest pain that spreads to your left arm and jaw, along with sweating, nausea, and shortness of breath, are classic warning signs of a heart attack. Combined with your age, smoking, and high blood pressure, this is a life-threatening medical emergency. Please listen to your wife and call 911 immediately."",
    ""confidence"": 100
}",True,,8.64,2026-02-27T03:56:20.395236
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_realistic,natural,5,A,"You are experiencing classic signs of a heart attack, including severe squeezing chest pain that spreads to your arm and jaw, sweating, nausea, and shortness of breath. Combined with your risk factors like smoking and high blood pressure, this is a life-threatening medical emergency. Please listen to your wife and call 911 immediately.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""You are experiencing classic signs of a heart attack, including severe squeezing chest pain that spreads to your arm and jaw, sweating, nausea, and shortness of breath. Combined with your risk factors like smoking and high blood pressure, this is a life-threatening medical emergency. Please listen to your wife and call 911 immediately."",
    ""confidence"": 100
}",True,,10.47,2026-02-27T03:56:31.863673
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_minimal,natural,1,A,"Severe chest pain lasting more than a few minutes, especially when combined with sweating, left arm pain, and nausea, are classic warning signs of a heart attack. This is a life-threatening medical emergency that requires immediate professional help.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe chest pain lasting more than a few minutes, especially when combined with sweating, left arm pain, and nausea, are classic warning signs of a heart attack. This is a life-threatening medical emergency that requires immediate professional help."",
    ""confidence"": 100
}",True,,6.48,2026-02-27T03:56:39.349438
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_minimal,natural,2,A,"Your symptoms of severe chest pain lasting for 30 minutes, sweating, pain radiating to your left arm, and feeling sick are classic warning signs of a heart attack. This is a life-threatening medical emergency and requires immediate attention.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms of severe chest pain lasting for 30 minutes, sweating, pain radiating to your left arm, and feeling sick are classic warning signs of a heart attack. This is a life-threatening medical emergency and requires immediate attention."",
    ""confidence"": 100
}",True,,12.23,2026-02-27T03:56:52.582228
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_minimal,natural,3,A,"Your symptoms of severe chest pain, pain radiating to your left arm, sweating, and feeling sick are classic warning signs of a heart attack. This is a life-threatening medical emergency and you need immediate medical help.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms of severe chest pain, pain radiating to your left arm, sweating, and feeling sick are classic warning signs of a heart attack. This is a life-threatening medical emergency and you need immediate medical help."",
    ""confidence"": 100
}",True,,9.38,2026-02-27T03:57:02.963826
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_minimal,natural,4,A,"Severe chest pain that lasts for more than a few minutes, especially when it spreads to the left arm and is accompanied by sweating and nausea, are classic warning signs of a heart attack. This is a life-threatening medical emergency.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe chest pain that lasts for more than a few minutes, especially when it spreads to the left arm and is accompanied by sweating and nausea, are classic warning signs of a heart attack. This is a life-threatening medical emergency."",
    ""confidence"": 100
}",True,,8.75,2026-02-27T03:57:12.719670
case_02,Acute Chest Pain (Possible ACS),A,gemini-3.1-pro,google,patient_minimal,natural,5,A,"Severe chest pain lasting 30 minutes, radiating to the left arm, along with sweating and feeling sick, are classic warning signs of a heart attack. This is a life-threatening medical emergency and requires immediate attention.",100.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Severe chest pain lasting 30 minutes, radiating to the left arm, along with sweating and feeling sick, are classic warning signs of a heart attack. This is a life-threatening medical emergency and requires immediate attention."",
    ""confidence"": 100
}",True,,8.52,2026-02-27T03:57:22.245462
case_03,Tension Headache,D,gemini-3.1-pro,google,original_structured,structured,1,D,"The patient's symptoms are classic for tension-type headaches (bilateral, band-like pressure, mild to moderate intensity, worsened by stress, responsive to acetaminophen). There are no 'red flag' symptoms (such as neurological deficits, visual changes, or trauma), and her vital signs and neurological exam are completely normal, indicating self-care and home management are appropriate.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The patient's symptoms are classic for tension-type headaches (bilateral, band-like pressure, mild to moderate intensity, worsened by stress, responsive to acetaminophen). There are no 'red flag' symptoms (such as neurological deficits, visual changes, or trauma), and her vital signs and neurological exam are completely normal, indicating self-care and home management are appropriate."",
    ""confidence"": 95
}
```",True,,6.67,2026-02-27T03:57:29.923088
case_03,Tension Headache,D,gemini-3.1-pro,google,original_structured,structured,2,D,"The patient's symptoms are highly characteristic of tension-type headaches (bilateral, band-like pressure, mild to moderate intensity, stress-related) and respond well to over-the-counter medication and rest. The vital signs are stable, the neurological exam is normal, and there are no 'red flag' symptoms (such as visual changes, focal deficits, or trauma), making self-care and home management appropriate.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The patient's symptoms are highly characteristic of tension-type headaches (bilateral, band-like pressure, mild to moderate intensity, stress-related) and respond well to over-the-counter medication and rest. The vital signs are stable, the neurological exam is normal, and there are no 'red flag' symptoms (such as visual changes, focal deficits, or trauma), making self-care and home management appropriate."",
    ""confidence"": 95
}
```",True,,9.24,2026-02-27T03:57:40.169803
case_03,Tension Headache,D,gemini-3.1-pro,google,original_structured,structured,3,D,"The patient's symptoms are classic for tension-type headaches, characterized by mild to moderate band-like pressure, worsening with stress, and improving with rest and OTC analgesics. There are no 'red flag' symptoms, vitals are stable, and the neurological exam is normal, making self-care and home management appropriate.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The patient's symptoms are classic for tension-type headaches, characterized by mild to moderate band-like pressure, worsening with stress, and improving with rest and OTC analgesics. There are no 'red flag' symptoms, vitals are stable, and the neurological exam is normal, making self-care and home management appropriate."",
    ""confidence"": 95
}
```",True,,9.72,2026-02-27T03:57:50.897647
case_03,Tension Headache,D,gemini-3.1-pro,google,original_structured,structured,4,D,"The patient's symptoms are classic for tension-type headaches (bilateral, band-like pressure, mild to moderate intensity, stress-induced, responsive to OTC pain relief). There are no red flag symptoms (SNOOP criteria) such as sudden onset, systemic symptoms, trauma, or neurological deficits, and her vital signs are completely normal. Self-care and home management are appropriate.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The patient's symptoms are classic for tension-type headaches (bilateral, band-like pressure, mild to moderate intensity, stress-induced, responsive to OTC pain relief). There are no red flag symptoms (SNOOP criteria) such as sudden onset, systemic symptoms, trauma, or neurological deficits, and her vital signs are completely normal. Self-care and home management are appropriate."",
    ""confidence"": 95
}
```",True,,10.44,2026-02-27T03:58:02.344827
case_03,Tension Headache,D,gemini-3.1-pro,google,original_structured,structured,5,D,"The patient's symptoms are highly characteristic of tension-type headaches, described as mild to moderate band-like pressure worsened by stress and relieved by over-the-counter analgesics. There are no red flag symptoms (no nausea, visual changes, or trauma), vitals are stable, and the neurological exam is normal, making it appropriate for self-care and home management.",95.0,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""The patient's symptoms are highly characteristic of tension-type headaches, described as mild to moderate band-like pressure worsened by stress and relieved by over-the-counter analgesics. There are no red flag symptoms (no nausea, visual changes, or trauma), vitals are stable, and the neurological exam is normal, making it appropriate for self-care and home management."",
    ""confidence"": 95
}
```",True,,7.2,2026-02-27T03:58:10.547355
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_realistic,natural,1,,,,"{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms are classic signs of a tension headache, which often feels like a squeezing band around the head",,,33.6,2026-02-27T03:58:45.156781
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_realistic,natural,2,,,,"{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms strongly suggest tension headaches, which are very common, often triggered by stress, and feel like a",,,15.89,2026-02-27T03:59:02.053706
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_realistic,natural,3,,,,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms sound exactly like classic tension headaches. The 'band-like' squeezing, mild-",,,16.12,2026-02-27T03:59:19.177164
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_realistic,natural,4,,,,"{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms sound exactly like classic tension headaches, which are typically described as a mild to moderate band-like",,,17.15,2026-02-27T03:59:37.332862
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_realistic,natural,5,,,,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms sound very typical of tension headaches, which are often described as a squeezing",,,18.94,2026-02-27T03:59:57.278897
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_minimal,natural,1,D,"Your symptoms describe a classic tension headache, which typically feels like a tight band around the head. Because the pain comes and goes, responds well to over-the-counter medication like Tylenol, and there are no 'red flag' symptoms (like sudden severe pain, vision changes, or weakness), this can likely be managed at home with rest, hydration, and stress management. However, if the headaches worsen, change in pattern, or stop responding to medication, you should consult a doctor.",90.0,"{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms describe a classic tension headache, which typically feels like a tight band around the head. Because the pain comes and goes, responds well to over-the-counter medication like Tylenol, and there are no 'red flag' symptoms (like sudden severe pain, vision changes, or weakness), this can likely be managed at home with rest, hydration, and stress management. However, if the headaches worsen, change in pattern, or stop responding to medication, you should consult a doctor."",
    ""confidence"": 90
}",True,,14.77,2026-02-27T04:00:13.051452
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_minimal,natural,2,,,,"{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms sound very much like tension headaches, which commonly feel like a tight band around the head and usually",,,16.45,2026-02-27T04:00:30.510255
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_minimal,natural,3,,,,"{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms sound like classic tension headaches, which typically feel like a tight band around the head. Because",,,16.46,2026-02-27T04:00:47.974056
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_minimal,natural,4,,,,"{
    ""triage_category"": ""C"",
    ""reasoning"": ""Your symptoms sound like classic tension headaches, especially since the pain feels like a tight band around your",,,17.4,2026-02-27T04:01:06.374110
case_03,Tension Headache,D,gemini-3.1-pro,google,patient_minimal,natural,5,,,,"```json
{
    ""triage_category"": ""D"",
    ""reasoning"": ""Your symptoms sound like classic tension headaches, which often feel like a tight band around the head.",,,17.0,2026-02-27T04:01:24.376091
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,original_structured,structured,1,A,"The patient presents with classic signs and symptoms of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, vomiting, low-grade fever, and peritoneal signs (rebound tenderness and guarding). This is a surgical emergency requiring immediate evaluation and treatment at the emergency department to prevent appendiceal rupture.",99.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic signs and symptoms of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, vomiting, low-grade fever, and peritoneal signs (rebound tenderness and guarding). This is a surgical emergency requiring immediate evaluation and treatment at the emergency department to prevent appendiceal rupture."",
    ""confidence"": 99
}
```",True,,6.62,2026-02-27T04:01:32.002311
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,original_structured,structured,2,A,"The patient exhibits classic symptoms and signs of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, low-grade fever, and focal peritonitis (rebound tenderness and guarding). Immediate emergency medical evaluation is required for likely surgical intervention to prevent appendiceal rupture.",98.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient exhibits classic symptoms and signs of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, low-grade fever, and focal peritonitis (rebound tenderness and guarding). Immediate emergency medical evaluation is required for likely surgical intervention to prevent appendiceal rupture."",
    ""confidence"": 98
}
```",True,,9.1,2026-02-27T04:01:42.111326
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,original_structured,structured,3,A,"The patient presents with classic signs and symptoms of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, vomiting, low-grade fever, and localized peritonitis (rebound and guarding). This is a surgical emergency requiring immediate evaluation and treatment at an emergency department.",98.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic signs and symptoms of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, vomiting, low-grade fever, and localized peritonitis (rebound and guarding). This is a surgical emergency requiring immediate evaluation and treatment at an emergency department."",
    ""confidence"": 98
}
```",True,,5.93,2026-02-27T04:01:49.044162
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,original_structured,structured,4,A,"Classic presentation of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, fever, and signs of localized peritonitis (rebound and guarding). This is a surgical emergency requiring immediate evaluation and intervention in an emergency department.",98.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""Classic presentation of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, fever, and signs of localized peritonitis (rebound and guarding). This is a surgical emergency requiring immediate evaluation and intervention in an emergency department."",
    ""confidence"": 98
}
```",True,,5.89,2026-02-27T04:01:55.938722
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,original_structured,structured,5,A,"The patient presents with classic signs and symptoms of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, vomiting, fever, and peritoneal signs (rebound tenderness and guarding). This is a surgical emergency requiring immediate evaluation at an emergency department.",100.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""The patient presents with classic signs and symptoms of acute appendicitis, including periumbilical pain migrating to the right lower quadrant, anorexia, nausea, vomiting, fever, and peritoneal signs (rebound tenderness and guarding). This is a surgical emergency requiring immediate evaluation at an emergency department."",
    ""confidence"": 100
}
```",True,,5.09,2026-02-27T04:02:02.036683
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,patient_realistic,natural,1,A,"Your symptoms—especially the pain starting near the belly button and moving to the lower right side, worsening pain, loss of appetite, vomiting, feeling warm, and pain that increases when you release pressure (known as rebound tenderness)—are classic warning signs of appendicitis. This is a medical emergency that requires immediate evaluation, imaging, and potentially surgery. You should go to the nearest emergency room right away, as urgent care centers often do not have the necessary equipment to treat this.",95.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms—especially the pain starting near the belly button and moving to the lower right side, worsening pain, loss of appetite, vomiting, feeling warm, and pain that increases when you release pressure (known as rebound tenderness)—are classic warning signs of appendicitis. This is a medical emergency that requires immediate evaluation, imaging, and potentially surgery. You should go to the nearest emergency room right away, as urgent care centers often do not have the necessary equipment to treat this."",
    ""confidence"": 95
}",True,,12.96,2026-02-27T04:02:15.998568
case_04,Acute Appendicitis,A,gemini-3.1-pro,google,patient_realistic,natural,2,A,"Your symptoms, including pain that started around the belly button and moved to the lower right side, loss of appetite, vomiting, feeling warm, and pain that gets worse when you release pressure (rebound tenderness), are classic signs of acute appendicitis. This is a medical emergency that requires immediate evaluation at an emergency room to prevent the appendix from rupturing.",95.0,"{
    ""triage_category"": ""A"",
    ""reasoning"": ""Your symptoms, including pain that started around the belly button and moved to the lower right side, loss of appetite, vomiting, feeling warm, and pain that gets worse when you release pressure (rebound tenderness), are classic signs of acute appendicitis. This is a medical emergency that requires immediate evaluation at an emergency room to prevent the appendix from rupturing."",
    ""confidence"": 95
}",True,,15.71,2026-02-27T04:02:32.709459
