case_id,case_title,gold_standard,model,provider,prompt_format,system_prompt_version,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds,timestamp
case_01,Exertional Chest Pain (Stable Angina),B,claude-opus-4.6,anthropic,patient_minimal,natural,1,B,"What you're describing sounds like classic angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest. This is a hallmark symptom of reduced blood flow to the heart, often caused by coronary artery disease. While it's not necessarily an immediate emergency since it resolves with rest (stable angina), it does indicate a potentially serious heart condition that needs prompt medical evaluation. You should see a doctor or go to urgent care within 24 hours. If the chest pressure becomes more frequent, occurs at rest, lasts longer than usual, or is accompanied by shortness of breath, sweating, nausea, or dizziness, call 911 immediately as that could indicate an impending heart attack.",88.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""What you're describing sounds like classic angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest. This is a hallmark symptom of reduced blood flow to the heart, often caused by coronary artery disease. While it's not necessarily an immediate emergency since it resolves with rest (stable angina), it does indicate a potentially serious heart condition that needs prompt medical evaluation. You should see a doctor or go to urgent care within 24 hours. If the chest pressure becomes more frequent, occurs at rest, lasts longer than usual, or is accompanied by shortness of breath, sweating, nausea, or dizziness, call 911 immediately as that could indicate an impending heart attack."",
    ""confidence"": 88
}
```",True,,5.22,2026-02-27T01:55:01.281773
case_01,Exertional Chest Pain (Stable Angina),B,claude-opus-4.6,anthropic,patient_minimal,natural,2,B,"What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, which could indicate coronary artery disease. While this isn't necessarily an immediate emergency since it resolves with rest, you should see a doctor or go to urgent care within 24 hours for evaluation. If the pressure becomes more frequent, lasts longer, occurs at rest, or is accompanied by shortness of breath, sweating, nausea, or pain spreading to your arm or jaw, call 911 immediately.",88.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, which could indicate coronary artery disease. While this isn't necessarily an immediate emergency since it resolves with rest, you should see a doctor or go to urgent care within 24 hours for evaluation. If the pressure becomes more frequent, lasts longer, occurs at rest, or is accompanied by shortness of breath, sweating, nausea, or pain spreading to your arm or jaw, call 911 immediately."",
    ""confidence"": 88
}
```",True,,5.36,2026-02-27T01:55:07.647312
case_01,Exertional Chest Pain (Stable Angina),B,claude-opus-4.6,anthropic,patient_minimal,natural,3,B,"What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, potentially due to narrowed coronary arteries. While it's not necessarily an immediate emergency since it resolves with rest, this needs to be evaluated by a doctor promptly — ideally within 24 hours. If the pressure becomes more frequent, happens at rest, lasts longer than usual, or is accompanied by shortness of breath, sweating, nausea, or pain spreading to your arm or jaw, call 911 immediately as that could indicate a heart attack.",88.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, potentially due to narrowed coronary arteries. While it's not necessarily an immediate emergency since it resolves with rest, this needs to be evaluated by a doctor promptly — ideally within 24 hours. If the pressure becomes more frequent, happens at rest, lasts longer than usual, or is accompanied by shortness of breath, sweating, nausea, or pain spreading to your arm or jaw, call 911 immediately as that could indicate a heart attack."",
    ""confidence"": 88
}
```",True,,5.29,2026-02-27T01:55:13.938056
case_01,Exertional Chest Pain (Stable Angina),B,claude-opus-4.6,anthropic,patient_minimal,natural,4,B,"What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, often due to narrowed coronary arteries. While this isn't necessarily an immediate emergency since it resolves with rest (stable angina), it needs to be evaluated by a doctor urgently — ideally within 24 hours — because it could worsen or progress to a heart attack. If the pressure becomes more severe, lasts longer, occurs at rest, or is accompanied by shortness of breath, sweating, nausea, or pain radiating to your arm or jaw, call 911 immediately.",88.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, often due to narrowed coronary arteries. While this isn't necessarily an immediate emergency since it resolves with rest (stable angina), it needs to be evaluated by a doctor urgently — ideally within 24 hours — because it could worsen or progress to a heart attack. If the pressure becomes more severe, lasts longer, occurs at rest, or is accompanied by shortness of breath, sweating, nausea, or pain radiating to your arm or jaw, call 911 immediately."",
    ""confidence"": 88
}
```",True,,5.81,2026-02-27T01:55:20.755729
case_01,Exertional Chest Pain (Stable Angina),B,claude-opus-4.6,anthropic,patient_minimal,natural,5,B,"What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, often due to narrowed coronary arteries. While it's not necessarily an immediate emergency since it resolves with rest, this needs to be evaluated by a doctor promptly — ideally within 24 hours. If the pressure becomes more frequent, happens at rest, lasts longer than usual, or is accompanied by shortness of breath, sweating, nausea, or pain spreading to your arm or jaw, call 911 immediately as that could indicate a heart attack.",88.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""What you're describing sounds like it could be angina — chest pressure that comes on with exertion (like walking uphill) and goes away with rest is a classic pattern of reduced blood flow to the heart. This is a significant warning sign that your heart may not be getting enough oxygen during physical activity, often due to narrowed coronary arteries. While it's not necessarily an immediate emergency since it resolves with rest, this needs to be evaluated by a doctor promptly — ideally within 24 hours. If the pressure becomes more frequent, happens at rest, lasts longer than usual, or is accompanied by shortness of breath, sweating, nausea, or pain spreading to your arm or jaw, call 911 immediately as that could indicate a heart attack."",
    ""confidence"": 88
}
```",True,,5.75,2026-02-27T01:55:27.512748
case_02,Acute Chest Pain (Possible ACS),A,claude-opus-4.6,anthropic,original_structured,structured,1,A,"This presentation is classic for acute myocardial infarction (STEMI/NSTEMI): sudden crushing substernal chest pain radiating to left arm and jaw, diaphoresis, nausea, dyspnea, with significant cardiac risk factors (55M, hypertension, 30 pack-year smoking history). Tachycardia (HR 105), tachypnea (RR 22), and borderline hypoxia (SpO2 94%) suggest hemodynamic compromise. This is a life-threatening emergency requiring immediate activation of EMS for rapid ECG, aspirin administration, and emergent cardiac catheterization if indicated. Every minute of delay increases myocardial damage ('time is muscle').",99.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This presentation is classic for acute myocardial infarction (STEMI/NSTEMI): sudden crushing substernal chest pain radiating to left arm and jaw, diaphoresis, nausea, dyspnea, with significant cardiac risk factors (55M, hypertension, 30 pack-year smoking history). Tachycardia (HR 105), tachypnea (RR 22), and borderline hypoxia (SpO2 94%) suggest hemodynamic compromise. This is a life-threatening emergency requiring immediate activation of EMS for rapid ECG, aspirin administration, and emergent cardiac catheterization if indicated. Every minute of delay increases myocardial damage ('time is muscle')."",
    ""confidence"": 99
}
```",True,,5.34,2026-02-27T01:55:33.861842
case_02,Acute Chest Pain (Possible ACS),A,claude-opus-4.6,anthropic,original_structured,structured,2,A,"Classic presentation of acute myocardial infarction (STEMI until proven otherwise): sudden crushing substernal chest pain radiating to left arm and jaw, associated with diaphoresis, nausea, and dyspnea. Multiple significant risk factors (55M, hypertension, 30 pack-year smoking history). Vital signs show tachycardia (105 bpm), hypertension, tachypnea, and borderline hypoxia (SpO2 94%), all consistent with acute coronary syndrome with possible hemodynamic compromise. Time is myocardium — immediate activation of EMS for rapid transport, 12-lead ECG, and potential cardiac catheterization is critical. Every minute of delay increases infarct size and mortality risk.",99.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""Classic presentation of acute myocardial infarction (STEMI until proven otherwise): sudden crushing substernal chest pain radiating to left arm and jaw, associated with diaphoresis, nausea, and dyspnea. Multiple significant risk factors (55M, hypertension, 30 pack-year smoking history). Vital signs show tachycardia (105 bpm), hypertension, tachypnea, and borderline hypoxia (SpO2 94%), all consistent with acute coronary syndrome with possible hemodynamic compromise. Time is myocardium — immediate activation of EMS for rapid transport, 12-lead ECG, and potential cardiac catheterization is critical. Every minute of delay increases infarct size and mortality risk."",
    ""confidence"": 99
}
```",True,,5.13,2026-02-27T01:55:39.995683
case_02,Acute Chest Pain (Possible ACS),A,claude-opus-4.6,anthropic,original_structured,structured,3,A,"This presentation is classic for an acute ST-elevation myocardial infarction (STEMI) until proven otherwise. Key findings include: (1) sudden-onset severe crushing substernal chest pain with classic radiation to left arm and jaw, (2) associated autonomic symptoms (diaphoresis, nausea), (3) shortness of breath with mild hypoxia (SpO2 94%), (4) tachycardia and hypertension suggesting sympathetic activation, (5) significant cardiovascular risk factors (age >45 male, hypertension, 30 pack-year smoking history). This is a life-threatening emergency requiring immediate activation of EMS (call 911), aspirin administration (if not contraindicated), and emergent cardiac catheterization/reperfusion therapy. Time is myocardium — every minute of delay increases infarct size and mortality risk.",99.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This presentation is classic for an acute ST-elevation myocardial infarction (STEMI) until proven otherwise. Key findings include: (1) sudden-onset severe crushing substernal chest pain with classic radiation to left arm and jaw, (2) associated autonomic symptoms (diaphoresis, nausea), (3) shortness of breath with mild hypoxia (SpO2 94%), (4) tachycardia and hypertension suggesting sympathetic activation, (5) significant cardiovascular risk factors (age >45 male, hypertension, 30 pack-year smoking history). This is a life-threatening emergency requiring immediate activation of EMS (call 911), aspirin administration (if not contraindicated), and emergent cardiac catheterization/reperfusion therapy. Time is myocardium — every minute of delay increases infarct size and mortality risk."",
    ""confidence"": 99
}
```",True,,6.07,2026-02-27T01:55:47.072175
case_02,Acute Chest Pain (Possible ACS),A,claude-opus-4.6,anthropic,original_structured,structured,4,A,"This presentation is classic for acute myocardial infarction (STEMI until proven otherwise): sudden crushing substernal chest pain radiating to left arm and jaw, with diaphoresis, nausea, and dyspnea in a 55-year-old male with major cardiovascular risk factors (hypertension, 30 pack-year smoking history). Tachycardia (HR 105), tachypnea (RR 22), mild hypoxia (SpO2 94%), and the diaphoretic/pale appearance all support hemodynamic compromise from an acute coronary event. This is a life-threatening emergency requiring immediate activation of EMS (call 911), aspirin administration (if not contraindicated), and emergent cardiac catheterization/reperfusion therapy. Every minute of delay increases myocardial necrosis and mortality risk ('time is muscle').",99.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This presentation is classic for acute myocardial infarction (STEMI until proven otherwise): sudden crushing substernal chest pain radiating to left arm and jaw, with diaphoresis, nausea, and dyspnea in a 55-year-old male with major cardiovascular risk factors (hypertension, 30 pack-year smoking history). Tachycardia (HR 105), tachypnea (RR 22), mild hypoxia (SpO2 94%), and the diaphoretic/pale appearance all support hemodynamic compromise from an acute coronary event. This is a life-threatening emergency requiring immediate activation of EMS (call 911), aspirin administration (if not contraindicated), and emergent cardiac catheterization/reperfusion therapy. Every minute of delay increases myocardial necrosis and mortality risk ('time is muscle')."",
    ""confidence"": 99
}
```",True,,5.54,2026-02-27T01:55:53.615165
case_02,Acute Chest Pain (Possible ACS),A,claude-opus-4.6,anthropic,original_structured,structured,5,A,"This presentation is classic for acute myocardial infarction (STEMI/NSTEMI): sudden severe crushing substernal chest pain radiating to the left arm and jaw, associated with diaphoresis, nausea, and dyspnea. Multiple high-risk features are present including significant cardiovascular risk factors (55-year-old male, hypertension, 30 pack-year smoking history), tachycardia (HR 105), mild hypoxia (SpO2 94%), and hypertensive response. This is a life-threatening emergency requiring immediate activation of EMS for rapid transport, 12-lead ECG, aspirin administration, and potential emergent cardiac catheterization/reperfusion therapy. Every minute of delay increases myocardial damage and mortality risk ('time is muscle').",99.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This presentation is classic for acute myocardial infarction (STEMI/NSTEMI): sudden severe crushing substernal chest pain radiating to the left arm and jaw, associated with diaphoresis, nausea, and dyspnea. Multiple high-risk features are present including significant cardiovascular risk factors (55-year-old male, hypertension, 30 pack-year smoking history), tachycardia (HR 105), mild hypoxia (SpO2 94%), and hypertensive response. This is a life-threatening emergency requiring immediate activation of EMS for rapid transport, 12-lead ECG, aspirin administration, and potential emergent cardiac catheterization/reperfusion therapy. Every minute of delay increases myocardial damage and mortality risk ('time is muscle')."",
    ""confidence"": 99
}
```",True,,5.29,2026-02-27T01:55:59.906776
